Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
19.397251,26.47698,2799.4512,460.84314,0.0036771551,0.25980592
19.397251,26.47698,2815.1785,460.84314,0.0036845307,0.25980592
19.397251,26.47698,2844.8855,460.84314,0.0036845307,0.25980592
19.400215,26.47698,2869.35,460.84314,0.0036845307,0.25980592
19.400215,26.47698,2927.0168,461.19415,0.0036771551,0.25980592
19.403177,26.47698,2932.259,461.19415,0.0036771551,0.25980592
19.400215,26.47698,2951.4812,461.19415,0.0036845307,0.25980592
19.403177,26.47698,2979.441,461.19415,0.0036845307,0.25980592
19.403177,26.47698,2993.4207,461.54523,0.0036771551,0.25980592
19.403177,26.47698,3024.8752,461.54523,0.0036771551,0.25980592
19.400215,26.47698,3063.3193,461.19415,0.0036845307,0.25980592
19.400215,26.47698,3100.0166,461.54523,0.0036845307,0.25980592
19.400215,26.47698,3127.976,461.54523,0.0036845307,0.25980592
19.400215,26.47698,3138.461,461.19415,0.0036845307,0.25980592
19.400215,26.47698,3162.9253,461.19415,0.0036845307,0.25980592
19.400215,26.47698,3169.9155,461.19415,0.0036845307,0.25980592
19.400215,26.47698,3171.6628,461.54523,0.0036845307,0.25980592
19.400215,26.47698,3166.4204,461.54523,0.0036845307,0.25980592
19.400215,26.47698,3126.2285,461.19415,0.0036845307,0.25980592
19.400215,26.47698,3096.5215,461.19415,0.0036845307,0.25980592
19.400215,26.47698,3080.7944,460.84314,0.0036845307,0.25980592
19.397251,26.47698,3047.5923,460.49207,0.0036845307,0.25980592
19.397251,26.47698,3031.865,460.84314,0.0036845307,0.25980592
19.397251,26.47698,3023.128,460.84314,0.0036845307,0.25980592
19.397251,26.47698,3028.37,461.19415,0.0036845307,0.25980592
19.397251,26.47698,3052.8347,460.84314,0.0036845307,0.25980592
19.397251,26.47698,3045.8447,461.19415,0.0036845307,0.25980592
19.400215,26.47698,3038.855,461.19415,0.0036845307,0.25980592
19.400215,26.47698,3023.128,461.19415,0.0036845307,0.25980592
19.397251,26.47698,3017.8853,461.19415,0.0036845307,0.25980592
19.397251,26.47698,2993.4207,461.19415,0.0036845307,0.25980592
19.397251,26.47698,2998.6628,461.19415,0.0036845307,0.25980592
19.400215,26.47698,2977.6934,461.19415,0.0036845307,0.25980592
19.400215,26.47698,2972.451,461.19415,0.0036845307,0.25980592
19.400215,26.47698,2967.2087,460.84314,0.0036845307,0.25980592
19.400215,26.47698,2965.461,461.19415,0.0036845307,0.25980592
19.400215,26.47698,2972.451,461.19415,0.0036845307,0.25980592
19.403177,26.47698,2977.6934,461.19415,0.0036845307,0.25980592
19.400215,26.47698,2967.2087,460.84314,0.0036845307,0.25980592
19.403177,26.47698,2944.4915,460.84314,0.0036845307,0.25980592
19.406143,26.47698,2951.4812,460.84314,0.0036845307,0.25980592
19.400215,26.47698,2942.744,460.84314,0.0036845307,0.25980592
19.406143,26.47698,2937.5015,460.49207,0.0036845307,0.25980592
19.406143,26.47698,2932.259,460.84314,0.0036845307,0.25980592
19.406143,26.47698,2939.249,461.19415,0.0036845307,0.25980592
19.400215,26.47698,2961.966,461.54523,0.0036845307,0.25980592
19.397251,26.47698,2951.4812,461.54523,0.0036845307,0.25980592
19.400215,26.47698,2934.0066,461.54523,0.0036845307,0.25980592
19.400215,26.47698,2893.8147,461.19415,0.0036845307,0.25980592
19.400597,26.45551,2894.2517,461.20572,0.003687493,0.25917107
19.400597,26.45551,2875.7,461.20572,0.003687493,0.25917107
19.400597,26.45551,2857.146,461.5594,0.003687493,0.25917107
19.400597,26.45551,2838.5942,461.5594,0.003687493,0.25917107
19.400597,26.45551,2820.04,461.5594,0.003687493,0.25917107
19.400597,26.45551,2801.4885,461.20572,0.003687493,0.25917107
19.40352,26.45551,2782.9346,461.20572,0.003687493,0.25917107
19.400597,26.45551,2764.3828,461.20572,0.003687493,0.25917107
19.400597,26.45551,2764.3828,461.20572,0.003687493,0.25917107
19.400597,26.45551,2745.8286,461.20572,0.003687493,0.25917107
19.400597,26.45551,2708.723,461.20572,0.003687493,0.25917107
19.400597,26.45551,2708.723,461.20572,0.003687493,0.25917107
19.400597,26.45551,2690.1711,461.20572,0.003687493,0.25917107
19.400597,26.45551,2671.617,461.20572,0.003687493,0.25917107
19.400597,26.45551,2560.2998,461.20572,0.003687493,0.25917107
19.400597,26.45551,2578.854,461.20572,0.003687493,0.25917107
19.397673,26.45551,2523.194,461.20572,0.003687493,0.25917107
19.397673,26.45551,2504.6426,461.20572,0.003687493,0.25917107
19.400597,26.45551,2467.5342,461.20572,0.003687493,0.25917107
19.397673,26.45551,2448.9827,461.20572,0.003687493,0.25917107
19.400597,26.45551,2486.0884,461.20572,0.003687493,0.25917107
19.397673,26.45551,2504.6426,461.20572,0.003687493,0.25917107
19.397673,26.45551,2467.5342,461.20572,0.003687493,0.25917107
19.397673,26.45551,2448.9827,461.20572,0.003687493,0.25917107
19.397673,26.45551,2393.3228,461.20572,0.003687493,0.25917107
19.397673,26.45551,2356.217,460.85196,0.003687493,0.25917107
19.400597,26.45551,2282.0054,461.20572,0.003687493,0.25917107
19.400597,26.45551,2207.794,461.20572,0.003687493,0.25917107
19.400597,26.45551,2152.1365,461.20572,0.003687493,0.25917107
19.400597,26.45551,2077.925,461.20572,0.003687493,0.25917107
19.400597,26.45551,2003.7134,461.20572,0.003687493,0.25917107
19.400597,26.45551,1910.9479,461.20572,0.003687493,0.25917107
19.400597,26.45551,1762.5249,461.20572,0.003687493,0.25917107
19.400597,26.45551,1576.996,460.85196,0.003687493,0.25917107
19.400597,26.45551,1372.9155,460.85196,0.003687493,0.25917107
19.400597,26.45551,1187.3843,460.85196,0.003687493,0.25917107
19.400597,26.45551,1113.1727,460.85196,0.003687493,0.25917107
19.400597,26.45551,1020.4096,461.20572,0.003687493,0.25917107
19.400597,26.45551,946.1981,461.20572,0.003687493,0.25917107
19.400597,26.45551,871.9866,461.20572,0.003687493,0.25917107
19.400597,26.45551,797.775,461.20572,0.003687493,0.25917107
19.400597,26.45551,797.775,461.20572,0.003687493,0.25917107
19.400597,26.45551,593.69214,461.20572,0.003687493,0.25917107
19.40352,26.45551,538.0347,461.20572,0.003687493,0.25917107
19.400597,26.45551,519.4806,461.20572,0.003687493,0.25917107
19.400597,26.45551,500.92896,461.20572,0.003687493,0.25917107
19.400597,26.45551,426.71744,461.20572,0.003687493,0.25917107
19.400597,26.45551,389.61166,461.20572,0.003687493,0.25917107
19.400597,26.45551,389.61166,461.20572,0.003687493,0.25917107
19.400597,26.45551,278.2944,461.20572,0.003687493,0.25917107
19.400597,26.45551,259.7403,461.20572,0.003687493,0.25917107
19.400597,26.526915,315.40018,461.5594,0.003687493,0.25917107
19.400597,26.526915,259.7403,461.5594,0.003687493,0.25917107
19.40352,26.526915,259.7403,461.5594,0.003687493,0.25917107
19.400597,26.526915,259.7403,461.20572,0.003687493,0.25917107
19.40352,26.526915,278.2944,461.5594,0.003687493,0.25917107
19.40352,26.526915,241.18864,461.5594,0.003687493,0.25917107
19.40352,26.526915,241.18864,461.20572,0.003687493,0.25917107
19.40352,26.526915,259.7403,461.5594,0.003687493,0.25917107
19.40352,26.526915,111.31728,461.20572,0.003687493,0.25917107
19.40352,26.45551,111.31728,461.20572,0.003687493,0.25917107
19.40352,26.45551,111.31728,461.20572,0.003687493,0.25917107
19.40352,26.45551,111.31728,461.20572,0.003687493,0.25917107
19.400597,26.45551,111.31728,461.20572,0.003687493,0.25917107
19.399788,26.439322,107.42302,461.05707,0.0036839305,0.25853762
19.399788,26.439322,107.42302,461.05707,0.0036839305,0.25853762
19.399788,26.439322,107.42302,461.05707,0.0036839305,0.25853762
19.399788,26.439322,134.27878,461.05707,0.0036839305,0.25853762
19.399788,26.439322,174.56328,461.05707,0.0036839305,0.25853762
19.399788,26.439322,241.7018,461.05707,0.0036839305,0.25853762
19.399788,26.439322,241.7018,461.05707,0.0036839305,0.25853762
19.399788,26.439322,241.7018,461.05707,0.0036839305,0.25853762
19.399788,26.439322,241.7018,461.05707,0.0036839305,0.25853762
19.399788,26.439322,241.7018,461.05707,0.0036839305,0.25853762
19.399788,26.439322,241.7018,461.05707,0.0036839305,0.25853762
19.399788,26.439322,241.7018,461.05707,0.0036839305,0.25853762
19.399788,26.439322,201.41905,461.05707,0.0036839305,0.25853762
19.399788,26.439322,201.41905,461.05707,0.0036839305,0.25853762
19.399788,26.439322,201.41905,461.05707,0.0036839305,0.25853762
19.399788,26.439322,214.84604,461.05707,0.0036839305,0.25853762
19.399788,26.439322,201.41905,461.05707,0.0036839305,0.25853762
19.399788,26.439322,214.84604,461.05707,0.0036839305,0.25853762
19.399788,26.439322,214.84604,461.05707,0.0036839305,0.25853762
19.399788,26.439322,214.84604,461.05707,0.0036839305,0.25853762
19.399788,26.439322,214.84604,461.05707,0.0036839305,0.25853762
19.399788,26.439322,214.84604,461.05707,0.0036839305,0.25853762
19.402727,26.439322,161.13454,461.05707,0.0036839305,0.25853762
19.399788,26.439322,201.41905,461.05707,0.0036839305,0.25853762
19.399788,26.439322,201.41905,461.05707,0.0036839305,0.25853762
19.399788,26.439322,201.41905,461.05707,0.0036839305,0.25853762
19.399788,26.439322,214.84604,461.05707,0.0036839305,0.25853762
19.399788,26.439322,241.7018,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,281.98633,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,241.7018,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,241.7018,461.05707,0.0036839305,0.25853762
19.399788,26.439322,241.7018,461.05707,0.0036839305,0.25853762
19.399788,26.439322,241.7018,461.05707,0.0036839305,0.25853762
19.399788,26.439322,241.7018,461.05707,0.0036839305,0.25853762
19.399788,26.439322,241.7018,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,295.41333,461.05707,0.0036839305,0.25853762
19.399788,26.439322,281.98633,461.05707,0.0036839305,0.25853762
19.399788,26.439322,255.13057,461.05707,0.0036839305,0.25853762
19.399788,26.439322,268.55756,461.05707,0.0036839305,0.25853762
19.399788,26.439322,308.84207,461.05707,0.0036839305,0.25853762
19.399788,26.439322,281.98633,461.05707,0.0036839305,0.25853762
19.399788,26.439322,308.84207,461.05707,0.0036839305,0.25853762
19.399788,26.439322,281.98633,461.05707,0.0036839305,0.25853762
19.399788,26.439322,268.55756,461.05707,0.0036839305,0.25853762
19.399788,26.439322,268.55756,461.05707,0.0036839305,0.25853762
19.399788,26.439322,281.98633,461.05707,0.0036839305,0.25853762
19.399788,26.439322,268.55756,461.05707,0.0036839305,0.25853762
19.399141,26.42213,268.7475,460.97147,0.0036816797,0.25790575
19.399141,26.42213,268.7475,460.97147,0.0036816797,0.25790575
19.399141,26.42213,255.05338,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,255.05338,460.97147,0.0036816797,0.25790575
19.399141,26.42213,268.7475,460.97147,0.0036816797,0.25790575
19.399141,26.42213,268.7475,460.97147,0.0036816797,0.25790575
19.399141,26.42213,268.7475,460.97147,0.0036816797,0.25790575
19.399141,26.42213,268.7475,460.97147,0.0036816797,0.25790575
19.399141,26.42213,255.05338,460.97147,0.0036816797,0.25790575
19.399141,26.42213,268.7475,460.97147,0.0036816797,0.25790575
19.399141,26.42213,255.05338,460.97147,0.0036816797,0.25790575
19.399141,26.42213,268.7475,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,255.05338,460.97147,0.0036816797,0.25790575
19.399141,26.42213,255.05338,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,255.05338,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,255.05338,460.97147,0.0036816797,0.25790575
19.399141,26.42213,268.7475,460.97147,0.0036816797,0.25790575
19.399141,26.42213,268.7475,460.97147,0.0036816797,0.25790575
19.399141,26.42213,268.7475,460.97147,0.0036816797,0.25790575
19.399141,26.42213,268.7475,460.97147,0.0036816797,0.25790575
19.399141,26.42213,268.7475,460.97147,0.0036816797,0.25790575
19.399141,26.42213,260.18854,460.97147,0.0036816797,0.25790575
19.399141,26.42213,255.05338,460.97147,0.0036816797,0.25790575
19.399141,26.42213,255.05338,460.97147,0.0036816797,0.25790575
19.399141,26.42213,255.05338,460.97147,0.0036816797,0.25790575
19.399141,26.42213,260.18854,460.97147,0.0036816797,0.25790575
19.399141,26.42213,251.62984,460.97147,0.0036816797,0.25790575
19.399141,26.42213,255.05338,460.97147,0.0036816797,0.25790575
19.399141,26.42213,244.78276,460.97147,0.0036816797,0.25790575
19.399141,26.42213,255.05338,460.97147,0.0036816797,0.25790575
19.399141,26.42213,255.05338,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,243.07089,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,241.35924,460.97147,0.0036816797,0.25790575
19.399141,26.42213,255.05338,460.97147,0.0036816797,0.25790575
19.399141,26.42213,255.05338,460.97147,0.0036816797,0.25790575
19.399141,26.42213,265.32394,460.97147,0.0036816797,0.25790575
19.399141,26.42213,268.7475,460.97147,0.0036816797,0.25790575
19.399141,26.42213,268.7475,460.97147,0.0036816797,0.25790575
19.399141,26.42213,260.18854,460.97147,0.0036816797,0.25790575
19.399141,26.42213,268.7475,460.97147,0.0036816797,0.25790575
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,260.0682,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,254.41469,460.8471,0.0036791738,0.25727543
19.3981,26.39718,254.41469,460.8471,0.0036791738,0.25727543
19.3981,26.39718,243.10713,460.8471,0.0036791738,0.25727543
19.3981,26.39718,241.22273,460.8471,0.0036791738,0.25727543
19.3981,26.39718,241.22273,460.8471,0.0036791738,0.25727543
19.3981,26.39718,241.22273,460.8471,0.0036791738,0.25727543
19.3981,26.39718,241.22273,460.8471,0.0036791738,0.25727543
19.3981,26.39718,241.22273,460.8471,0.0036791738,0.25727543
19.3981,26.39718,241.22273,460.8471,0.0036791738,0.25727543
19.3981,26.39718,243.10713,460.8471,0.0036791738,0.25727543
19.3981,26.39718,252.53003,460.8471,0.0036791738,0.25727543
19.3981,26.39718,258.1838,460.8471,0.0036791738,0.25727543
19.3981,26.39718,275.14465,460.8471,0.0036791738,0.25727543
19.3981,26.39718,267.60645,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,261.9529,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,280.7984,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,254.41469,460.8471,0.0036791738,0.25727543
19.3981,26.39718,246.87627,460.8471,0.0036791738,0.25727543
19.3981,26.39718,241.22273,460.8471,0.0036791738,0.25727543
19.3981,26.39718,241.22273,460.8471,0.0036791738,0.25727543
19.3981,26.39718,241.22273,460.8471,0.0036791738,0.25727543
19.3981,26.39718,241.22273,460.8471,0.0036791738,0.25727543
19.3981,26.39718,241.22273,460.8471,0.0036791738,0.25727543
19.3981,26.39718,241.22273,460.8471,0.0036791738,0.25727543
19.3981,26.39718,241.22273,460.8471,0.0036791738,0.25727543
19.3981,26.39718,254.41469,460.8471,0.0036791738,0.25727543
19.3981,26.39718,258.1838,460.8471,0.0036791738,0.25727543
19.3981,26.39718,277.0293,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
19.3981,26.39718,275.14465,460.8471,0.0036791738,0.25727543
19.3981,26.39718,269.49112,460.8471,0.0036791738,0.25727543
