Date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2015-02-04 19:09,22.79,27.2,419.0,688.0,0.0,1.0
2015-02-04 19:10,22.79,27.2,419.0,688.0,0.0,1.0
2015-02-04 19:11,22.79,27.2,419.0,688.0,0.0,1.0
2015-02-04 19:12,22.79,27.2,419.0,688.0,0.0,1.0
2015-02-04 19:13,22.79,27.2,419.0,688.0,0.0,1.0
2015-02-04 19:14,22.79,27.2,419.0,688.0,0.0,1.0
2015-02-04 19:15,22.79,27.2,419.0,688.0,0.0,1.0
2015-02-04 19:16,22.79,27.2,419.0,691.0,0.0,1.0
2015-02-04 19:17,22.79,27.24,419.0,688.0,0.0,1.0
2015-02-04 19:19,22.76,27.23,419.0,686.67,0.0,1.0
2015-02-04 19:21,22.74,27.27,419.0,688.75,0.0,1.0
2015-02-04 19:23,22.79,27.29,419.0,691.0,0.0,1.0
2015-02-04 19:25,22.76,27.26,419.0,695.67,0.0,1.0
2015-02-04 19:26,22.79,27.29,419.0,691.75,0.0,1.0
2015-02-04 19:28,22.76,27.26,419.0,688.33,0.0,1.0
2015-02-04 19:30,22.79,27.29,419.0,688.0,0.0,1.0
2015-02-04 19:32,22.79,27.29,419.0,686.5,0.0,1.0
2015-02-04 19:34,22.79,27.29,419.0,688.5,0.0,1.0
2015-02-04 19:36,22.79,27.29,419.0,688.75,0.0,1.0
2015-02-04 19:38,22.79,27.29,419.0,690.0,0.0,1.0
2015-02-04 19:39,22.79,27.29,419.0,687.5,0.0,1.0
2015-02-04 19:40,22.79,27.29,419.0,688.0,0.0,1.0
2015-02-04 19:41,22.79,27.29,419.0,689.0,0.0,1.0
2015-02-04 19:43,22.79,27.29,419.0,681.0,0.0,1.0
2015-02-04 19:45,22.79,27.29,419.0,683.0,0.0,1.0
2015-02-04 19:47,22.79,27.29,419.0,685.5,0.0,1.0
2015-02-04 19:49,22.79,27.29,419.0,691.33,0.0,1.0
2015-02-04 19:51,22.79,27.29,419.0,687.0,0.0,1.0
2015-02-04 19:53,22.82,27.29,419.0,692.5,0.0,1.0
2015-02-04 19:55,22.84,27.24,419.0,693.5,0.0,1.0
2015-02-04 19:57,22.84,27.24,419.0,691.5,0.0,1.0
2015-02-04 19:59,22.79,27.24,419.0,689.5,0.0,1.0
2015-02-04 20:00,22.79,27.2,419.0,688.75,0.0,1.0
2015-02-04 20:01,22.79,27.2,419.0,688.0,0.0,1.0
2015-02-04 20:02,22.79,27.2,419.0,681.0,0.0,1.0
2015-02-04 20:04,22.79,27.23,419.0,682.0,0.0,1.0
2015-02-04 20:06,22.79,27.2,419.0,683.5,0.0,1.0
2015-02-04 20:08,22.79,27.2,419.0,681.0,0.0,1.0
2015-02-04 20:10,22.79,27.2,419.0,676.0,0.0,1.0
2015-02-04 20:10,22.79,27.2,419.0,678.0,0.0,1.0
2015-02-04 20:13,22.79,27.2,419.0,683.5,0.0,1.0
2015-02-04 20:15,22.79,27.2,419.0,679.0,0.0,1.0
2015-02-04 20:17,22.79,27.2,419.0,671.0,0.0,1.0
2015-02-04 20:19,22.76,27.23,419.0,671.33,0.0,1.0
2015-02-04 20:21,22.79,27.2,419.0,673.0,0.0,1.0
2015-02-04 20:23,22.76,27.29,419.0,672.33,0.0,1.0
2015-02-04 20:24,22.79,27.29,419.0,672.0,0.0,1.0
2015-02-04 20:25,22.79,27.2,419.0,672.5,0.0,1.0
2015-02-04 20:27,22.79,27.2,419.0,673.0,0.0,1.0
2015-02-04 20:27,22.79,27.2,419.0,671.0,0.0,1.0
2015-02-04 20:30,22.79,27.2,419.0,666.5,0.0,1.0
2015-02-04 20:32,22.82,27.22,419.0,666.75,0.0,1.0
2015-02-04 20:34,22.86,27.26,419.0,668.5,0.0,1.0
2015-02-04 20:36,22.89,27.29,419.0,670.0,0.0,1.0
2015-02-04 20:38,22.89,27.29,419.0,672.0,0.0,1.0
2015-02-04 20:40,22.89,27.29,419.0,676.5,0.0,1.0
2015-02-04 20:41,22.89,27.2,419.0,675.5,0.0,1.0
2015-02-04 20:43,22.89,27.23,419.0,668.33,0.0,1.0
2015-02-04 20:45,22.89,27.29,419.0,667.5,0.0,1.0
2015-02-04 20:47,22.79,27.29,419.0,671.0,0.0,1.0
2015-02-04 20:49,22.84,27.29,419.0,668.5,0.0,1.0
2015-02-04 20:49,22.79,27.2,419.0,667.0,0.0,1.0
2015-02-04 20:52,22.79,27.2,419.0,661.5,0.0,1.0
2015-02-04 20:54,22.79,27.2,419.0,662.0,0.0,1.0
2015-02-04 20:55,22.79,27.2,419.0,662.75,0.0,1.0
2015-02-04 20:57,22.79,27.2,419.0,666.5,0.0,1.0
2015-02-04 20:58,22.79,27.2,419.0,668.5,0.0,1.0
2015-02-04 21:00,22.79,27.2,419.0,665.67,0.0,1.0
2015-02-04 21:02,22.74,27.2,419.0,668.75,0.0,1.0
2015-02-04 21:04,22.79,27.2,419.0,676.25,0.0,1.0
2015-02-04 21:06,22.76,27.23,419.0,675.0,0.0,1.0
2015-02-04 21:08,22.79,27.29,419.0,676.5,0.0,1.0
2015-02-04 21:09,22.79,27.29,419.0,691.75,0.0,1.0
2015-02-04 21:10,22.74,27.29,419.0,688.0,0.0,1.0
2015-02-04 21:11,22.79,27.2,419.0,688.0,0.0,1.0
2015-02-04 21:12,22.76,27.23,419.0,685.33,0.0,1.0
2015-02-04 21:13,22.79,27.29,419.0,685.5,0.0,1.0
2015-02-04 21:14,22.79,27.2,419.0,688.0,0.0,1.0
2015-02-04 21:15,22.74,27.29,419.0,685.5,0.0,1.0
2015-02-04 21:17,22.79,27.2,419.0,688.0,0.0,1.0
2015-02-04 21:19,22.79,27.2,419.0,689.0,0.0,1.0
2015-02-04 21:21,22.74,27.2,419.0,691.5,0.0,1.0
2015-02-04 21:23,22.79,27.2,419.0,687.0,0.0,1.0
2015-02-04 21:25,22.74,27.2,419.0,688.0,0.0,1.0
2015-02-04 21:26,22.72,27.22,419.0,680.5,0.0,1.0
2015-02-04 21:28,22.76,27.23,419.0,688.33,0.0,1.0
2015-02-04 21:30,22.79,27.29,419.0,690.0,0.0,1.0
2015-02-04 21:32,22.76,27.26,419.0,693.0,0.0,1.0
2015-02-04 21:34,22.79,27.29,419.0,691.5,0.0,1.0
2015-02-04 21:36,22.79,27.29,419.0,688.33,0.0,1.0
2015-02-04 21:38,22.79,27.29,426.0,690.25,0.0,1.0
2015-02-04 21:39,22.79,27.29,423.0,693.67,0.0,1.0
2015-02-04 21:40,22.79,27.32,422.0,691.0,0.0,1.0
2015-02-04 21:42,22.79,27.29,419.0,692.33,0.0,1.0
2015-02-04 21:4,22.79,27.32,428.33,695.33,0.0,1.0
2015-02-04 21:0,22.79,27.36,424.67,696.67,0.0,1.0
2015-02-04 21:04,22.79,27.32,426.0,689.5,0.0,1.0
2015-02-04 21:06,22.79,27.42,429.0,687.5,0.0,1.0
2015-02-04 21:08,22.79,27.39,429.0,688.0,0.0,1.0
2015-02-04 21:09,22.79,27.39,429.0,687.75,0.0,1.0
2015-02-04 21:10,22.82,27.39,429.0,682.67,0.0,1.0
2015-02-04 21:11,22.82,27.36,429.0,678.67,0.0,1.0
2015-02-04 21:12,22.82,27.32,429.0,677.0,0.0,1.0
2015-02-04 21:13,22.82,27.32,438.0,677.0,0.0,1.0
2015-02-04 21:14,22.84,27.34,441.0,674.0,0.0,1.0
2015-02-04 21:15,22.89,27.39,438.0,672.0,0.0,1.0
2015-02-04 21:17,22.89,27.36,438.0,668.0,0.0,1.0
2015-02-04 21:19,22.89,27.44,447.0,666.75,0.0,1.0
2015-02-04 21:21,22.89,27.39,447.0,666.0,0.0,1.0
2015-02-04 21:23,22.89,27.5,441.0,670.25,0.0,1.0
2015-02-04 21:25,22.89,27.5,438.0,675.67,0.0,1.0
2015-02-04 21:26,22.89,27.55,447.0,678.0,0.0,1.0
2015-02-04 21:28,22.89,27.6,447.0,683.75,0.0,1.0
2015-02-04 21:30,22.89,27.6,441.0,689.0,0.0,1.0
2015-02-04 21:32,22.89,27.6,438.0,690.0,0.0,1.0
2015-02-04 21:34,22.89,27.6,447.0,691.0,0.0,1.0
2015-02-04 21:36,22.89,27.6,451.75,693.5,0.0,1.0
2015-02-04 21:38,22.89,27.6,449.5,692.5,0.0,1.0
2015-02-04 21:38,22.89,27.6,449.5,692.5,0.0,1.0
2015-02-04 21:41,22.89,27.6,456.0,689.0,0.0,1.0
2015-02-04 21:43,22.89,27.6,454.0,689.0,0.0,1.0
2015-02-04 21:45,22.89,27.6,454.0,697.25,0.0,1.0
2015-02-04 21:47,22.89,27.6,449.5,700.0,0.0,1.0
2015-02-04 21:49,22.89,27.6,449.5,703.5,0.0,1.0
2015-02-04 21:49,22.89,27.6,460.0,709.25,0.0,1.0
2015-02-04 21:52,22.89,27.6,453.0,712.0,0.0,1.0
2015-02-04 21:54,22.89,27.6,449.5,710.75,0.0,1.0
2015-02-04 21:55,22.89,27.6,454.0,713.33,0.0,1.0
2015-02-04 21:57,22.89,27.6,444.0,712.5,0.0,1.0
2015-02-04 21:58,22.89,27.6,444.0,701.5,0.0,1.0
2015-02-04 22:00,22.89,27.6,444.0,700.0,0.0,1.0
2015-02-04 22:02,22.89,27.6,444.0,699.5,0.0,1.0
2015-02-04 22:04,22.89,27.6,444.0,702.0,0.0,1.0
2015-02-04 22:06,22.89,27.6,444.0,702.5,0.0,1.0
2015-02-04 22:08,22.89,27.6,444.0,704.5,0.0,1.0
2015-02-04 22:09,22.89,27.6,444.0,701.5,0.0,1.0
2015-02-04 22:10,22.89,27.6,444.0,698.67,0.0,1.0
2015-02-04 22:11,22.89,27.55,444.0,699.75,0.0,1.0
2015-02-04 22:12,22.89,27.6,444.0,703.5,0.0,1.0
2015-02-04 22:13,22.89,27.52,444.0,709.75,0.0,1.0
2015-02-04 22:15,22.89,27.5,429.0,708.0,0.0,1.0
2015-02-04 22:17,22.89,27.5,429.0,707.5,0.0,1.0
2015-02-04 22:19,22.89,27.5,435.0,708.75,0.0,1.0
2015-02-04 22:21,22.89,27.5,438.0,710.0,0.0,1.0
2015-02-04 22:23,22.89,27.5,438.0,708.5,0.0,1.0
2015-02-04 22:25,22.79,27.5,438.0,708.0,0.0,1.0
2015-02-04 22:26,22.79,27.5,433.0,707.5,0.0,1.0
2015-02-04 22:28,22.79,27.5,433.0,708.0,0.0,1.0
2015-02-04 22:30,22.79,27.5,433.0,714.25,0.0,1.0
2015-02-04 22:32,22.79,27.5,433.0,716.0,0.0,1.0
2015-02-04 22:34,22.79,27.5,426.0,714.0,0.0,1.0
2015-02-04 22:36,22.79,27.5,433.0,709.5,0.0,1.0
2015-02-04 22:38,22.79,27.5,433.0,708.5,0.0,1.0
2015-02-04 22:39,22.79,27.5,433.0,708.5,0.0,1.0
2015-02-04 22:40,22.79,27.5,433.0,716.0,0.0,1.0
2015-02-04 22:41,22.79,27.5,433.0,712.0,0.0,1.0
2015-02-04 22:42,22.79,27.5,433.0,707.5,0.0,1.0
2015-02-04 22:44,22.79,27.5,433.0,708.5,0.0,1.0
2015-02-04 22:46,22.79,27.5,433.0,713.0,0.0,1.0
2015-02-04 22:48,22.79,27.5,433.0,718.0,0.0,1.0
2015-02-04 22:50,22.79,27.5,433.0,716.5,0.0,1.0
2015-02-04 22:51,22.79,27.5,433.0,714.5,0.0,1.0
2015-02-04 22:53,22.79,27.5,433.0,708.5,0.0,1.0
2015-02-04 22:55,22.74,27.5,433.0,709.25,0.0,1.0
2015-02-04 22:56,22.79,27.5,433.0,714.0,0.0,1.0
2015-02-04 22:58,22.74,27.5,433.0,711.5,0.0,1.0
2015-02-04 22:59,22.79,27.5,433.0,712.33,0.0,1.0
2015-02-04 22:59,22.74,27.5,433.0,707.75,0.0,1.0
2015-02-04 22:59,22.79,27.5,433.0,707.5,0.0,1.0
2015-02-04 23:02,22.74,27.5,433.0,712.0,0.0,1.0
2015-02-04 23:04,22.74,27.55,433.0,707.0,0.0,1.0
2015-02-04 23:06,22.79,27.55,433.0,711.75,0.0,1.0
2015-02-04 23:08,22.74,27.6,433.0,717.5,0.0,1.0
2015-02-04 23:10,22.79,27.6,433.0,720.0,0.0,1.0
2015-02-04 23:11,22.74,27.6,433.0,728.75,0.0,1.0
2015-02-04 23:12,22.72,27.6,433.0,727.75,0.0,1.0
2015-02-04 23:13,22.79,27.6,433.0,725.0,0.0,1.0
2015-02-04 23:14,22.74,27.6,433.0,724.25,0.0,1.0
2015-02-04 23:16,22.76,27.67,433.0,726.0,0.0,1.0
2015-02-04 23:18,22.79,27.6,433.0,730.5,0.0,1.0
2015-02-04 23:20,22.79,27.6,433.0,727.0,0.0,1.0
2015-02-04 23:22,22.79,27.6,433.0,728.5,0.0,1.0
2015-02-04 23:23,22.74,27.6,433.0,726.75,0.0,1.0
2015-02-04 23:23,22.79,27.6,433.0,725.5,0.0,1.0
2015-02-04 23:26,22.74,27.6,433.0,725.0,0.0,1.0
2015-02-04 23:28,22.79,27.6,433.0,729.0,0.0,1.0
2015-02-04 23:30,22.79,27.6,433.0,728.0,0.0,1.0
2015-02-04 23:31,22.74,27.6,433.0,727.75,0.0,1.0
2015-02-04 23:32,22.79,27.6,433.0,727.5,0.0,1.0
2015-02-04 23:34,22.74,27.6,433.0,729.0,0.0,1.0
2015-02-04 23:36,22.79,27.6,433.0,728.0,0.0,1.0
2015-02-04 23:38,22.74,27.6,433.0,727.0,0.0,1.0
2015-02-04 23:39,22.72,27.65,433.0,725.5,0.0,1.0
2015-02-04 23:39,22.79,27.7,433.0,728.0,0.0,1.0
2015-02-04 23:40,22.7,27.6,0.0,724.5,0.0,0.0
2015-02-04 23:40,22.7,27.6,0.0,724.0,0.0,0.0
2015-02-04 23:43,22.7,27.6,0.0,725.0,0.0,0.0
2015-02-04 23:45,22.7,27.6,0.0,724.0,0.0,0.0
2015-02-04 23:45,22.7,27.6,0.0,726.67,0.0,0.0
2015-02-04 23:45,22.7,27.6,0.0,722.0,0.0,0.0
2015-02-04 23:45,22.7,27.6,0.0,723.0,0.0,0.0
2015-02-04 23:47,22.7,27.6,0.0,721.5,0.0,0.0
2015-02-04 23:47,22.7,27.6,0.0,725.0,0.0,0.0
2015-02-04 23:49,22.7,27.6,0.0,725.0,0.0,0.0
2015-02-04 23:49,22.7,27.6,0.0,728.0,0.0,0.0
2015-02-04 23:49,22.7,27.6,0.0,726.0,0.0,0.0
2015-02-04 23:49,22.6,27.6,0.0,719.0,0.0,0.0
2015-02-04 23:49,22.7,27.6,0.0,717.33,0.0,0.0
2015-02-04 23:49,22.6,27.6,0.0,719.0,0.0,0.0
2015-02-04 23:49,22.6,27.6,0.0,716.5,0.0,0.0
2015-02-04 23:49,22.6,27.6,0.0,702.0,0.0,0.0
2015-02-04 23:51,22.6,27.6,0.0,702.0,0.0,0.0
2015-02-04 23:51,22.6,27.6,0.0,703.0,0.0,0.0
2015-02-04 23:51,22.6,27.6,0.0,704.0,0.0,0.0
2015-02-04 23:53,22.5,27.5,0.0,701.0,0.0,0.0
2015-02-04 23:55,22.5,27.5,0.0,686.5,0.0,0.0
2015-02-04 23:55,22.5,27.5,0.0,689.0,0.0,0.0
2015-02-04 23:55,22.5,27.5,0.0,691.67,0.0,0.0
2015-02-04 23:55,22.5,27.5,0.0,682.0,0.0,0.0
2015-02-04 23:57,22.5,27.5,0.0,680.0,0.0,0.0
2015-02-04 23:57,22.5,27.5,0.0,681.5,0.0,0.0
2015-02-04 23:57,22.5,27.5,0.0,680.0,0.0,0.0
2015-02-04 23:57,22.5,27.5,0.0,679.0,0.0,0.0
2015-02-05 00:00,22.5,27.5,0.0,679.0,0.0,0.0
2015-02-05 00:01,22.5,27.5,0.0,680.5,0.0,0.0
2015-02-05 00:02,22.5,27.5,0.0,682.0,0.0,0.0
2015-02-05 00:04,22.5,27.5,0.0,679.0,0.0,0.0
2015-02-05 00:05,22.5,27.5,0.0,673.5,0.0,0.0
2015-02-05 00:06,22.5,27.5,0.0,672.0,0.0,0.0
2015-02-05 00:08,22.5,27.5,0.0,670.0,0.0,0.0
2015-02-05 00:10,22.5,27.5,0.0,668.0,0.0,0.0
2015-02-05 00:10,22.5,27.5,0.0,668.0,0.0,0.0
2015-02-05 00:10,22.5,27.5,0.0,669.0,0.0,0.0
2015-02-05 00:12,22.5,27.5,0.0,665.5,0.0,0.0
2015-02-05 00:12,22.5,27.5,0.0,665.5,0.0,0.0
2015-02-05 00:13,22.5,27.5,0.0,666.5,0.0,0.0
2015-02-05 00:16,22.5,27.5,0.0,667.0,0.0,0.0
2015-02-05 00:18,22.5,27.44,0.0,670.5,0.0,0.0
2015-02-05 00:19,22.5,27.39,0.0,671.0,0.0,0.0
2015-02-05 00:20,22.5,27.44,0.0,668.5,0.0,0.0
2015-02-05 00:21,22.5,27.5,0.0,670.0,0.0,0.0
2015-02-05 00:21,22.44,27.44,0.0,674.0,0.0,0.0
2015-02-05 00:23,22.5,27.5,0.0,672.0,0.0,0.0
2015-02-05 00:23,22.5,27.5,0.0,669.0,0.0,0.0
2015-02-05 00:24,22.39,27.39,0.0,668.5,0.0,0.0
2015-02-05 00:27,22.44,27.44,0.0,668.5,0.0,0.0
2015-02-05 00:27,22.5,27.5,0.0,672.5,0.0,0.0
2015-02-05 00:30,22.39,27.39,0.0,666.5,0.0,0.0
2015-02-05 00:31,22.39,27.36,0.0,662.0,0.0,0.0
2015-02-05 00:32,22.39,27.44,0.0,663.5,0.0,0.0
2015-02-05 00:33,22.39,27.39,0.0,662.0,0.0,0.0
2015-02-05 00:34,22.39,27.39,0.0,654.0,0.0,0.0
2015-02-05 00:34,22.39,27.39,0.0,655.0,0.0,0.0
2015-02-05 00:36,22.39,27.39,0.0,657.5,0.0,0.0
2015-02-05 00:37,22.39,27.39,0.0,656.5,0.0,0.0
2015-02-05 00:38,22.39,27.39,0.0,654.5,0.0,0.0
2015-02-05 00:38,22.39,27.39,0.0,655.5,0.0,0.0
2015-02-05 00:40,22.39,27.39,0.0,646.6,0.0,0.0
2015-02-05 00:40,22.39,27.39,0.0,648.5,0.0,0.0
2015-02-05 00:41,22.39,27.39,0.0,651.0,0.0,0.0
2015-02-05 00:43,22.39,27.39,0.0,647.67,0.0,0.0
2015-02-05 00:44,22.39,27.39,0.0,652.0,0.0,0.0
2015-02-05 00:45,22.39,27.39,0.0,653.0,0.0,0.0
2015-02-05 00:46,22.39,27.39,0.0,649.0,0.0,0.0
2015-02-05 00:46,22.39,27.39,0.0,647.0,0.0,0.0
2015-02-05 00:47,22.39,27.39,0.0,653.0,0.0,0.0
2015-02-05 00:49,22.39,27.42,0.0,653.5,0.0,0.0
2015-02-05 00:51,22.39,27.44,0.0,647.5,0.0,0.0
2015-02-05 00:53,22.39,27.5,0.0,648.0,0.0,0.0
2015-02-05 00:55,22.39,27.43,0.0,652.33,0.0,0.0
2015-02-05 00:57,22.39,27.39,0.0,645.0,0.0,0.0
2015-02-05 00:58,22.39,27.39,0.0,647.0,0.0,0.0
2015-02-05 00:58,22.39,27.39,0.0,645.0,0.0,0.0
2015-02-05 00:59,22.39,27.39,0.0,646.0,0.0,0.0
2015-02-05 00:59,22.39,27.39,0.0,641.5,0.0,0.0
2015-02-05 00:59,22.39,27.39,0.0,639.0,0.0,0.0
2015-02-05 01:00,22.39,27.39,0.0,638.5,0.0,0.0
2015-02-05 01:02,22.39,27.39,0.0,638.5,0.0,0.0
2015-02-05 01:04,22.39,27.39,0.0,637.67,0.0,0.0
2015-02-05 01:04,22.39,27.39,0.0,636.5,0.0,0.0
2015-02-05 01:07,22.39,27.39,0.0,633.5,0.0,0.0
2015-02-05 01:08,22.39,27.36,0.0,628.0,0.0,0.0
2015-02-05 01:09,22.39,27.34,0.0,632.0,0.0,0.0
2015-02-05 01:11,22.39,27.39,0.0,633.5,0.0,0.0
2015-02-05 01:11,22.39,27.39,0.0,624.0,0.0,0.0
2015-02-05 01:11,22.39,27.39,0.0,625.0,0.0,0.0
2015-02-05 01:14,22.39,27.39,0.0,622.0,0.0,0.0
2015-02-05 01:15,22.39,27.39,0.0,622.0,0.0,0.0
2015-02-05 01:16,22.39,27.39,0.0,622.67,0.0,0.0
2015-02-05 01:17,22.39,27.39,0.0,624.0,0.0,0.0
2015-02-05 01:18,22.39,27.39,0.0,624.0,0.0,0.0
2015-02-05 01:18,22.39,27.39,0.0,619.5,0.0,0.0
2015-02-05 01:19,22.39,27.39,0.0,619.0,0.0,0.0
2015-02-05 01:22,22.39,27.44,0.0,619.0,0.0,0.0
2015-02-05 01:23,22.39,27.44,0.0,624.0,0.0,0.0
2015-02-05 01:25,22.39,27.44,0.0,624.5,0.0,0.0
2015-02-05 01:25,22.39,27.5,0.0,616.0,0.0,0.0
2015-02-05 01:26,22.39,27.5,0.0,617.0,0.0,0.0
2015-02-05 01:28,22.39,27.5,0.0,613.5,0.0,0.0
2015-02-05 01:29,22.39,27.5,0.0,605.5,0.0,0.0
2015-02-05 01:30,22.39,27.5,0.0,607.5,0.0,0.0
2015-02-05 01:31,22.39,27.5,0.0,607.5,0.0,0.0
2015-02-05 01:31,22.39,27.5,0.0,605.5,0.0,0.0
2015-02-05 01:32,22.39,27.5,0.0,603.5,0.0,0.0
2015-02-05 01:34,22.39,27.5,0.0,605.5,0.0,0.0
2015-02-05 01:35,22.39,27.5,0.0,608.5,0.0,0.0
2015-02-05 01:35,22.39,27.5,0.0,609.0,0.0,0.0
2015-02-05 01:36,22.39,27.44,0.0,608.5,0.0,0.0
2015-02-05 01:38,22.39,27.5,0.0,612.5,0.0,0.0
2015-02-05 01:39,22.39,27.39,0.0,608.0,0.0,0.0
2015-02-05 01:40,22.39,27.39,0.0,605.5,0.0,0.0
2015-02-05 01:40,22.39,27.39,0.0,605.0,0.0,0.0
2015-02-05 01:42,22.39,27.46,0.0,607.0,0.0,0.0
2015-02-05 01:43,22.39,27.39,0.0,609.5,0.0,0.0
2015-02-05 01:44,22.39,27.29,0.0,612.0,0.0,0.0
2015-02-05 01:45,22.39,27.44,0.0,611.5,0.0,0.0
2015-02-05 01:46,22.39,27.5,0.0,612.0,0.0,0.0
2015-02-05 01:46,22.39,27.44,0.0,609.0,0.0,0.0
2015-02-05 01:47,22.34,27.39,0.0,604.5,0.0,0.0
2015-02-05 01:50,22.39,27.44,0.0,604.0,0.0,0.0
2015-02-05 01:51,22.34,27.39,0.0,602.5,0.0,0.0
2015-02-05 01:51,22.39,27.39,0.0,598.0,0.0,0.0
2015-02-05 01:53,22.29,27.39,0.0,596.0,0.0,0.0
2015-02-05 01:55,22.39,27.39,0.0,592.0,0.0,0.0
2015-02-05 01:55,22.29,27.39,0.0,592.0,0.0,0.0
2015-02-05 01:56,22.34,27.39,0.0,588.5,0.0,0.0
2015-02-05 01:58,22.29,27.39,0.0,590.0,0.0,0.0
2015-02-05 01:59,22.29,27.39,0.0,582.0,0.0,0.0
2015-02-05 01:59,22.29,27.39,0.0,584.5,0.0,0.0
2015-02-05 02:00,22.29,27.39,0.0,586.0,0.0,0.0
2015-02-05 02:03,22.29,27.39,0.0,586.5,0.0,0.0
2015-02-05 02:05,22.29,27.39,0.0,582.0,0.0,0.0
2015-02-05 02:07,22.29,27.39,0.0,581.0,0.0,0.0
2015-02-05 02:08,22.29,27.39,0.0,573.0,0.0,0.0
2015-02-05 02:09,22.29,27.39,0.0,574.0,0.0,0.0
2015-02-05 02:10,22.29,27.39,0.0,572.0,0.0,0.0
2015-02-05 02:12,22.29,27.36,0.0,567.0,0.0,0.0
2015-02-05 02:12,22.29,27.34,0.0,566.0,0.0,0.0
2015-02-05 02:15,22.29,27.39,0.0,567.0,0.0,0.0
2015-02-05 02:16,22.29,27.29,0.0,577.0,0.0,0.0
2015-02-05 02:18,22.29,27.29,0.0,572.0,0.0,0.0
2015-02-05 02:20,22.29,27.29,0.0,568.0,0.0,0.0
2015-02-05 02:22,22.29,27.29,0.0,573.5,0.0,0.0
2015-02-05 02:22,22.29,27.29,0.0,566.0,0.0,0.0
2015-02-05 02:25,22.29,27.29,0.0,566.0,0.0,0.0
2015-02-05 02:26,22.29,27.29,0.0,564.0,0.0,0.0
2015-02-05 02:27,22.29,27.29,0.0,567.5,0.0,0.0
2015-02-05 02:27,22.29,27.29,0.0,562.0,0.0,0.0
2015-02-05 02:30,22.29,27.29,0.0,563.0,0.0,0.0
2015-02-05 02:31,22.29,27.29,0.0,565.5,0.0,0.0
2015-02-05 02:33,22.29,27.29,0.0,564.0,0.0,0.0
2015-02-05 02:33,22.29,27.29,0.0,567.0,0.0,0.0
2015-02-05 02:34,22.29,27.29,0.0,568.0,0.0,0.0
2015-02-05 02:37,22.29,27.29,0.0,562.0,0.0,0.0
2015-02-05 02:38,22.29,27.29,0.0,561.0,0.0,0.0
2015-02-05 02:40,22.29,27.29,0.0,561.5,0.0,0.0
2015-02-05 02:40,22.29,27.29,0.0,561.0,0.0,0.0
2015-02-05 02:43,22.29,27.29,0.0,558.0,0.0,0.0
2015-02-05 02:45,22.29,27.29,0.0,557.5,0.0,0.0
2015-02-05 02:46,22.29,27.29,0.0,552.0,0.0,0.0
2015-02-05 02:48,22.29,27.29,0.0,555.0,0.0,0.0
