Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
20.39,18.8,-5.16,430.48,0.0,-0.0
20.38,18.91,-3.79,424.8,0.0,-0.0
20.38,18.83,-5.03,425.27,0.0,-0.0
20.38,18.82,-5.99,425.31,0.0,-0.0
20.38,18.78,-2.56,425.93,0.0,-0.0
20.39,18.88,-5.36,425.14,0.0,-0.0
19.65,28.63,28.98,438.64,0.0,0.0
19.66,28.75,24.66,433.92,0.0,0.0
19.65,28.72,12.1,436.39,0.0,-0.0
19.67,28.61,18.24,437.08,0.0,0.0
19.6,28.72,8.18,435.45,0.0,-0.0
19.63,28.73,11.24,436.08,0.0,-0.0
19.68,28.62,8.49,437.38,0.0,0.0
19.64,28.75,3.63,434.62,0.0,-0.0
19.64,28.71,17.93,436.92,0.0,-0.0
19.58,28.71,11.81,437.84,0.0,-0.0
19.63,28.65,1.15,436.65,0.0,-0.0
19.61,28.64,32.56,433.98,0.0,-0.0
19.63,28.59,5.64,438.6,0.0,-0.0
19.59,28.56,20.9,428.18,0.0,-0.0
19.63,28.57,-0.2,435.15,0.0,0.0
19.63,28.67,10.93,425.77,0.0,0.0
19.61,28.63,18.48,431.38,0.0,0.0
19.59,28.45,13.76,428.09,0.0,0.0
19.62,28.32,2.63,426.57,0.0,-0.0
19.6,28.64,13.73,428.37,0.0,0.0
19.57,28.37,13.46,428.56,0.0,-0.0
19.59,28.51,6.33,428.26,0.0,-0.0
19.59,28.39,2.26,432.46,0.0,-0.0
19.62,28.38,7.41,429.29,0.0,0.0
19.54,28.43,-10.83,429.96,0.0,-0.0
19.55,28.37,-4.2,431.16,0.0,-0.0
19.62,28.34,-8.01,431.47,0.0,-0.0
19.57,28.41,-1.49,428.13,0.0,-0.0
19.55,28.39,-2.82,428.91,0.0,-0.0
19.51,28.37,-3.13,430.77,0.0,-0.0
19.55,28.4,-10.92,425.47,0.0,-0.0
19.54,28.3,8.33,428.16,0.0,-0.0
19.55,28.22,-5.77,431.7,0.0,-0.0
19.51,28.32,9.23,423.72,0.0,-0.0
19.55,28.27,-9.13,428.85,0.0,-0.0
19.55,28.33,-4.11,422.24,0.0,-0.0
19.52,28.38,4.87,423.68,0.0,0.0
19.52,28.18,-6.74,421.42,0.0,-0.0
19.54,28.12,-3.33,422.32,0.0,-0.0
19.53,28.33,-0.16,420.8,0.0,-0.0
19.54,28.06,8.2,425.37,0.0,-0.0
19.56,28.12,-3.73,421.6,0.0,-0.0
19.57,28.04,2.49,428.04,0.0,-0.0
19.56,28.04,8.36,425.61,0.0,0.0
19.53,28.06,-8.03,426.24,0.0,-0.0
19.55,28.04,-1.69,426.0,0.0,-0.0
19.59,28.08,-2.35,425.02,0.0,0.0
19.55,28.03,4.02,426.36,0.0,-0.0
19.53,28.08,7.93,424.36,0.0,-0.0
19.52,28.06,-6.12,424.44,0.0,-0.0
19.54,28.1,-3.35,424.75,0.0,-0.0
19.53,28.13,6.91,423.17,0.0,0.0
19.53,28.1,6.55,426.71,0.0,0.0
19.51,28.01,-0.58,420.5,0.0,-0.0
19.53,28.08,-7.05,428.37,0.0,-0.0
19.56,28.08,0.82,422.13,0.0,-0.0
19.51,28.07,16.15,421.66,0.0,0.0
19.5,28.02,-3.2,421.52,0.0,-0.0
19.52,28.05,0.89,422.8,0.0,-0.0
19.53,28.07,-6.54,419.75,0.0,-0.0
19.5,28.22,6.94,425.87,0.0,-0.0
19.5,28.18,-5.65,422.46,0.0,0.0
19.52,28.13,-4.08,425.83,0.0,-0.0
19.5,28.14,11.08,422.64,0.0,0.0
19.49,28.17,-12.36,423.25,0.0,-0.0
19.51,28.13,-4.54,425.52,0.0,-0.0
19.51,28.24,2.08,423.0,0.0,0.0
19.51,28.14,-2.06,427.99,0.0,-0.0
19.5,28.21,3.14,424.53,0.0,-0.0
19.49,28.18,-5.68,423.51,0.0,-0.0
19.5,28.26,-3.81,426.99,0.0,-0.0
19.5,28.35,2.87,425.13,0.0,0.0
19.5,28.34,0.55,426.27,0.0,0.0
19.49,28.11,-6.77,420.65,0.0,-0.0
19.49,28.24,-8.78,427.27,0.0,-0.0
19.52,28.34,-3.89,423.16,0.0,-0.0
19.49,28.24,9.73,423.87,0.0,0.0
19.49,28.28,-3.39,422.7,0.0,-0.0
19.5,28.25,10.85,426.03,0.0,0.0
19.5,28.3,-8.22,423.06,0.0,0.0
19.75,17.05,14.5,425.78,0.0,0.0
19.76,17.05,14.92,426.26,0.0,0.0
19.73,17.03,15.98,423.11,0.0,0.0
19.73,17.04,14.28,425.5,0.0,0.0
19.77,17.06,15.27,424.78,0.0,0.0
19.74,17.04,16.41,425.38,0.0,0.0
19.81,17.04,16.12,426.78,0.0,0.0
19.79,17.06,15.57,426.12,0.0,0.0
19.79,17.04,15.43,423.67,0.0,0.0
19.84,17.06,14.96,422.49,0.0,0.0
19.77,17.04,15.62,424.03,0.0,0.0
19.77,17.04,13.66,425.31,0.0,0.0
19.8,17.06,14.16,422.5,0.0,0.0
19.8,17.05,13.67,423.95,0.0,0.0
19.81,17.05,13.82,423.86,0.0,0.0
19.8,17.05,15.15,426.83,0.0,0.0
19.79,17.05,13.79,424.5,0.0,0.0
19.76,17.06,16.04,425.12,0.0,0.0
19.78,17.07,16.56,424.41,0.0,0.0
19.75,17.04,15.04,425.0,0.0,0.0
19.65,17.11,13.2,425.92,0.0,0.0
19.6,17.1,15.16,424.18,0.0,0.0
19.58,17.09,13.69,423.62,0.0,0.0
19.63,17.09,13.05,424.84,0.0,0.0
19.66,17.11,13.8,423.11,0.0,0.0
19.6,17.1,15.32,424.01,0.0,0.0
19.62,17.09,14.42,426.07,0.0,0.0
19.62,17.12,14.36,425.73,0.0,0.0
19.61,17.1,13.78,425.02,0.0,0.0
19.63,17.09,13.82,424.58,0.0,0.0
19.59,17.1,15.11,421.98,0.0,0.0
19.6,17.09,13.46,424.36,0.0,0.0
19.61,17.11,12.87,422.47,0.0,0.0
19.57,17.11,12.76,425.27,0.0,0.0
19.61,17.1,12.65,424.44,0.0,0.0
19.6,17.11,13.88,425.59,0.0,0.0
19.59,17.1,12.34,422.42,0.0,0.0
19.59,17.11,14.32,423.95,0.0,0.0
19.61,17.11,14.21,424.99,0.0,0.0
19.57,17.11,13.37,426.8,0.0,0.0
19.82,17.12,15.92,427.49,0.0,0.0
19.8,17.12,16.84,427.19,0.0,0.0
19.74,17.12,15.99,425.66,0.0,0.0
19.72,17.12,14.93,428.1,0.0,0.0
19.83,17.13,16.2,426.32,0.0,0.0
19.78,17.12,17.4,427.03,0.0,0.0
19.85,17.11,17.24,428.63,0.0,0.0
19.8,17.13,15.77,427.55,0.0,0.0
19.8,17.12,15.57,427.6,0.0,0.0
19.82,17.12,15.82,427.93,0.0,0.0
19.8,17.12,16.39,425.35,0.0,0.0
19.77,17.1,15.25,427.66,0.0,0.0
19.81,17.12,14.29,424.68,0.0,0.0
19.81,17.12,14.1,428.25,0.0,0.0
19.8,17.11,14.32,428.17,0.0,0.0
19.79,17.12,14.97,428.92,0.0,0.0
19.78,17.12,14.49,426.6,0.0,0.0
19.8,17.12,16.52,426.27,0.0,0.0
19.86,17.12,15.18,428.51,0.0,0.0
19.69,17.11,15.02,429.61,0.0,0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
19.0,16.74,0.0,412.75,0.0,-0.0
23.21,26.57,705.15,1065.11,0.0,1.09
23.02,26.23,929.79,1117.21,0.0,1.13
23.0,26.56,641.86,1062.72,0.0,1.08
22.88,26.42,714.28,1106.32,0.0,1.22
23.09,26.61,848.23,1052.22,0.0,1.3
23.15,26.46,806.19,1102.48,0.0,1.23
23.12,26.47,836.06,1123.4,0.0,0.88
23.15,26.53,782.5,1091.43,0.0,1.14
23.02,26.52,785.47,1034.25,0.0,0.91
23.07,26.19,757.51,1087.34,0.0,1.32
23.09,26.64,818.2,1095.9,0.0,1.09
22.85,26.57,739.95,1116.86,0.0,1.1
23.05,26.48,694.84,1021.28,0.0,1.15
23.03,26.63,470.41,1075.29,0.0,1.23
23.13,26.3,631.57,1107.8,0.0,1.11
22.97,26.51,600.07,1059.25,0.0,0.94
22.87,26.38,650.97,1110.33,0.0,1.14
23.05,26.3,678.52,1026.24,0.0,1.11
23.06,26.31,751.85,1032.08,0.0,1.02
22.96,26.15,688.21,1130.68,0.0,1.1
22.84,26.63,505.49,1040.02,0.0,0.97
22.5,26.28,742.37,1024.85,0.0,1.05
22.76,26.57,474.54,1024.39,0.0,1.06
22.7,26.4,483.92,1017.88,0.0,1.01
22.75,26.37,504.7,939.44,0.0,0.99
22.74,26.19,549.69,1006.04,0.0,0.92
22.77,26.29,610.19,988.94,0.0,0.71
22.91,26.45,603.38,1080.36,0.0,1.11
22.49,26.21,448.74,987.86,0.0,0.81
22.5,26.05,540.75,1049.44,0.0,1.05
22.5,26.46,620.25,977.49,0.0,0.99
22.35,26.2,596.08,1039.23,0.0,1.0
22.52,26.22,371.3,939.28,0.0,0.84
22.35,26.24,343.19,999.99,0.0,1.04
22.59,25.56,479.74,1015.25,0.0,0.94
22.53,26.11,379.54,933.84,0.0,0.84
22.34,25.68,396.23,925.05,0.0,1.04
22.42,25.7,345.99,906.88,0.0,0.95
22.41,24.69,490.9,948.67,0.0,1.05
22.41,25.39,429.7,1019.3,0.0,1.11
22.49,25.22,574.44,947.25,0.0,1.0
22.31,25.09,558.31,913.35,0.0,0.97
22.43,25.16,637.39,973.2,0.0,1.12
22.42,24.69,532.77,929.07,0.0,0.98
22.52,24.21,564.29,861.75,0.0,1.0
22.42,24.03,476.89,981.84,0.0,0.88
22.37,24.02,524.86,870.07,0.0,0.82
22.6,24.42,560.4,980.47,0.0,1.0
22.28,24.12,574.92,863.14,0.0,0.94
22.34,23.91,544.7,941.02,0.0,0.95
22.34,24.68,531.83,912.04,0.0,0.97
22.25,24.16,612.17,882.3,0.0,1.11
22.4,24.05,414.48,872.74,0.0,0.98
22.23,23.77,434.9,852.43,0.0,1.0
22.38,23.1,520.15,940.38,0.0,0.77
22.31,23.63,432.14,890.37,0.0,1.1
22.28,23.38,395.96,823.44,0.0,0.97
22.25,23.31,323.58,813.8,0.0,0.88
22.25,23.18,482.12,909.01,0.0,1.03
22.43,23.15,498.27,854.7,0.0,0.97
22.16,24.76,558.75,911.35,0.0,0.88
22.03,24.6,517.56,854.02,0.0,1.06
22.12,24.46,538.38,939.03,0.0,0.99
22.09,24.29,524.52,849.83,0.0,1.1
22.06,23.99,426.41,823.6,0.0,0.92
22.09,23.94,433.35,915.04,0.0,0.83
22.05,23.94,443.71,831.36,0.0,0.91
22.2,24.07,483.29,925.97,0.0,0.95
22.06,24.17,440.65,827.79,0.0,0.97
22.05,23.81,515.38,910.5,0.0,0.92
22.02,24.23,497.09,862.03,0.0,1.05
22.01,23.99,544.36,842.77,0.0,1.13
22.06,24.03,381.45,860.04,0.0,0.95
21.98,23.72,393.26,817.37,0.0,0.94
22.0,23.45,427.0,913.98,0.0,0.68
22.05,23.97,397.09,848.37,0.0,0.9
21.99,23.75,453.62,802.74,0.0,1.03
21.97,23.5,305.87,835.4,0.0,0.84
21.98,23.68,466.64,872.24,0.0,1.07
22.04,23.76,391.18,862.16,0.0,0.99
19.1,29.8,-1.29,418.15,0.0,0.0
19.12,29.73,1.49,419.14,0.0,-0.0
19.19,29.86,-0.89,415.41,0.0,0.0
19.04,29.84,-2.52,418.61,0.0,-0.0
19.0,29.87,3.02,417.2,0.0,0.0
19.14,29.86,0.02,414.4,0.0,-0.0
19.15,29.83,1.5,413.16,0.0,0.0
19.22,29.84,2.1,413.11,0.0,0.0
19.15,29.81,-3.5,417.99,0.0,0.0
19.15,29.84,3.69,417.64,0.0,0.0
19.14,29.83,-0.46,417.6,0.0,-0.0
19.1,29.77,0.07,418.92,0.0,-0.0
19.22,29.87,-2.12,417.79,0.0,-0.0
19.11,29.87,0.09,419.74,0.0,0.0
19.08,29.79,0.66,416.17,0.0,0.0
19.12,29.87,-1.79,413.19,0.0,-0.0
19.11,29.87,-0.59,416.38,0.0,-0.0
19.24,29.89,-0.97,415.96,0.0,0.0
19.23,29.85,0.27,418.04,0.0,0.0
19.14,29.86,-0.31,417.82,0.0,0.0
19.13,29.88,-0.56,419.31,0.0,0.0
19.12,29.85,-0.87,418.82,0.0,0.0
19.25,29.9,-0.75,418.0,0.0,0.0
19.12,29.88,-4.68,418.72,0.0,-0.0
19.09,29.91,1.23,418.35,0.0,-0.0
19.14,29.89,2.21,415.94,0.0,0.0
19.2,29.9,-2.09,414.98,0.0,0.0
19.2,29.9,2.25,415.06,0.0,0.0
19.2,29.88,-5.75,418.6,0.0,0.0
19.18,29.88,1.69,417.98,0.0,0.0
19.15,29.89,0.22,417.37,0.0,-0.0
19.11,29.86,-2.34,419.3,0.0,-0.0
19.19,29.9,-3.19,418.95,0.0,-0.0
19.09,29.89,1.06,420.37,0.0,0.0
19.14,29.88,-1.17,418.14,0.0,-0.0
19.15,29.89,-2.85,415.66,0.0,-0.0
19.11,29.89,-3.21,416.67,0.0,0.0
19.23,29.9,-2.42,417.49,0.0,0.0
19.18,29.85,-1.51,418.53,0.0,0.0
19.18,29.89,-1.74,418.55,0.0,0.0
19.41,29.61,8.8,414.25,0.0,0.0
19.45,29.64,3.42,418.43,0.0,0.0
19.45,29.65,9.29,417.44,0.0,0.0
19.41,29.67,8.91,419.08,0.0,-0.0
19.42,29.64,10.65,419.44,0.0,0.0
19.42,29.59,9.46,415.43,0.0,0.0
19.46,29.63,9.12,414.92,0.0,0.0
19.44,29.58,9.55,415.78,0.0,0.0
19.45,29.57,6.14,416.72,0.0,0.0
19.45,29.61,7.42,415.12,0.0,-0.0
19.46,29.57,6.2,417.87,0.0,-0.0
19.45,29.57,6.31,417.57,0.0,-0.0
19.46,29.59,7.58,417.35,0.0,-0.0
19.46,29.58,8.02,418.07,0.0,0.0
19.46,29.58,8.71,417.55,0.0,0.0
19.44,29.56,7.22,418.72,0.0,0.0
19.43,29.59,7.98,418.82,0.0,0.0
19.47,29.59,8.55,418.69,0.0,0.0
19.45,29.59,4.98,417.17,0.0,0.0
19.42,29.56,6.22,418.47,0.0,0.0
19.4,29.56,9.98,413.76,0.0,0.0
19.46,29.57,6.62,416.4,0.0,0.0
19.45,29.57,9.36,416.57,0.0,0.0
19.39,29.6,9.48,418.13,0.0,-0.0
19.43,29.59,11.39,419.25,0.0,0.0
19.43,29.56,7.97,414.98,0.0,0.0
19.46,29.58,10.54,413.82,0.0,0.0
19.43,29.55,10.12,415.6,0.0,0.0
19.45,29.54,9.52,416.53,0.0,0.0
19.46,29.57,5.62,413.13,0.0,0.0
19.46,29.54,7.42,418.48,0.0,0.0
19.44,29.55,7.89,416.29,0.0,-0.0
19.45,29.56,7.11,416.57,0.0,-0.0
19.46,29.54,9.38,417.12,0.0,0.0
19.44,29.56,8.44,416.05,0.0,0.0
19.44,29.55,9.27,417.91,0.0,0.0
19.42,29.56,8.89,420.55,0.0,-0.0
19.45,29.57,10.26,419.71,0.0,0.0
19.45,29.56,4.39,418.06,0.0,0.0
19.42,29.55,8.71,418.18,0.0,0.0
19.85,23.96,17.3,442.94,0.0,0.0
19.93,23.84,16.55,438.43,0.0,-0.0
19.96,23.88,-15.64,430.7,0.0,0.0
19.87,23.95,18.16,436.76,0.0,-0.0
19.84,23.79,0.5,439.62,0.0,0.0
19.89,23.96,9.96,433.13,0.0,-0.0
19.97,23.79,29.83,442.97,0.0,0.0
19.96,23.88,8.68,435.95,0.0,0.0
19.84,23.87,3.93,431.79,0.0,-0.0
19.92,23.86,46.87,440.52,0.0,0.0
19.92,23.89,21.97,435.01,0.0,-0.0
19.84,23.93,26.32,431.69,0.0,0.0
19.81,23.76,16.42,435.12,0.0,-0.0
19.92,23.76,5.31,443.91,0.0,-0.0
19.91,23.87,22.01,441.99,0.0,0.0
19.89,23.78,2.49,430.87,0.0,-0.0
19.92,23.71,-18.45,434.43,0.0,0.0
19.9,23.66,-19.32,436.47,0.0,-0.0
19.82,23.7,-12.87,435.32,0.0,0.0
19.9,23.62,-1.1,437.46,0.0,0.0
19.86,23.61,21.49,430.99,0.0,0.0
19.96,23.61,10.77,436.34,0.0,-0.0
19.94,23.61,5.71,432.48,0.0,0.0
19.91,23.69,36.33,433.24,0.0,-0.0
19.84,23.56,8.96,434.38,0.0,-0.0
19.95,23.64,12.78,433.9,0.0,-0.0
19.94,23.54,36.44,439.18,0.0,0.0
19.95,23.6,5.49,435.19,0.0,0.0
19.9,23.64,1.09,430.73,0.0,-0.0
19.93,23.57,53.1,435.05,0.0,0.0
19.95,23.64,-3.09,430.04,0.0,-0.0
19.87,23.64,24.21,427.54,0.0,0.0
19.87,23.56,8.7,433.01,0.0,0.0
19.93,23.55,9.96,439.41,0.0,-0.0
19.9,23.57,26.59,436.72,0.0,0.0
19.89,23.54,10.39,434.17,0.0,-0.0
19.89,23.54,3.75,431.21,0.0,0.0
19.9,23.51,-11.5,430.27,0.0,-0.0
19.87,23.61,-5.76,431.58,0.0,0.0
19.86,23.48,3.05,430.36,0.0,0.0
19.77,23.77,-3.88,432.48,0.0,0.0
19.8,23.7,-6.14,432.21,0.0,-0.0
19.84,23.7,-9.67,432.49,0.0,0.0
19.81,23.76,14.52,433.69,0.0,-0.0
19.75,23.71,-7.57,430.79,0.0,-0.0
19.82,23.8,13.18,428.77,0.0,-0.0
19.82,23.68,16.18,433.79,0.0,-0.0
19.8,23.74,0.42,431.01,0.0,0.0
19.79,23.73,-16.64,432.4,0.0,-0.0
19.77,23.72,33.79,432.53,0.0,0.0
19.8,23.75,-2.24,427.4,0.0,-0.0
19.77,23.83,16.91,428.51,0.0,0.0
19.75,23.76,-3.71,433.32,0.0,-0.0
19.78,23.76,1.19,437.49,0.0,-0.0
19.77,23.78,4.78,436.22,0.0,-0.0
19.78,23.79,0.48,431.03,0.0,-0.0
19.79,23.75,-12.51,431.3,0.0,0.0
19.8,23.73,-20.75,435.87,0.0,-0.0
19.75,23.84,-20.32,430.95,0.0,0.0
19.72,23.7,-13.98,433.19,0.0,0.0
19.78,23.69,0.63,430.5,0.0,-0.0
19.76,23.59,-0.59,426.25,0.0,0.0
19.79,23.61,-7.07,430.45,0.0,0.0
19.75,23.7,9.39,430.69,0.0,0.0
19.73,23.69,-9.03,427.28,0.0,0.0
19.76,23.76,8.01,426.33,0.0,-0.0
19.79,23.72,21.98,430.47,0.0,0.0
19.74,23.7,5.88,430.22,0.0,0.0
19.73,23.73,-10.78,429.56,0.0,-0.0
19.72,23.76,20.67,431.14,0.0,-0.0
19.75,23.7,12.56,428.37,0.0,0.0
19.75,23.78,15.77,426.92,0.0,0.0
19.71,23.78,-4.83,429.62,0.0,-0.0
19.74,23.81,2.47,432.1,0.0,-0.0
19.73,23.84,-2.71,432.55,0.0,-0.0
19.76,23.86,4.07,430.61,0.0,-0.0
19.75,23.78,-13.5,429.34,0.0,0.0
19.74,23.86,-16.32,434.38,0.0,-0.0
19.71,23.89,-1.31,432.68,0.0,0.0
19.71,23.81,-11.78,434.22,0.0,0.0
20.47,19.32,14.42,431.38,0.0,0.0
20.45,19.29,16.19,429.51,0.0,0.0
20.44,19.27,16.47,424.88,0.0,0.0
20.43,19.39,18.04,428.04,0.0,0.0
20.47,19.37,16.86,423.78,0.0,0.0
20.43,19.51,19.15,425.74,0.0,0.0
20.48,19.46,27.68,426.16,0.0,0.0
20.53,19.68,23.04,435.25,0.0,0.0
20.46,19.71,16.69,428.94,0.0,0.0
20.55,19.39,14.99,431.0,0.0,0.0
20.45,19.4,17.16,427.48,0.0,0.0
20.46,19.75,13.0,429.31,0.0,0.0
20.55,19.93,18.57,425.67,0.0,0.0
20.45,19.73,10.47,428.38,0.0,0.0
20.45,19.79,11.5,436.12,0.0,0.0
20.46,19.71,18.08,427.59,0.0,0.0
20.47,19.88,15.67,427.15,0.0,0.0
20.5,20.01,18.8,433.09,0.0,0.0
20.45,19.95,27.97,433.69,0.0,0.0
20.46,19.99,18.91,439.37,0.0,0.0
20.53,19.9,17.94,438.18,0.0,0.0
20.48,19.73,19.41,435.33,0.0,0.0
20.5,19.9,22.0,432.29,0.0,0.0
20.46,19.79,24.68,437.3,0.0,0.0
20.5,19.92,20.46,426.53,0.0,0.0
20.49,19.98,24.84,431.01,0.0,0.0
20.56,20.0,29.83,433.38,0.0,0.0
20.55,20.03,26.93,434.16,0.0,0.0
20.48,20.09,25.52,435.81,0.0,0.0
20.59,20.01,20.25,437.08,0.0,0.0
20.55,20.13,20.24,431.16,0.0,0.0
20.53,20.13,18.94,435.92,0.0,0.0
20.64,20.16,22.23,429.17,0.0,0.0
20.56,20.08,17.22,432.87,0.0,0.0
20.51,20.12,19.05,442.48,0.0,0.0
20.54,20.16,15.82,437.85,0.0,0.0
20.55,20.19,18.7,435.05,0.0,0.0
20.54,20.19,24.25,436.4,0.0,0.0
20.55,20.19,25.72,438.22,0.0,0.0
20.52,20.16,19.23,443.62,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.0,16.74,0.0,412.75,0.0,0.0
19.44,29.67,-0.4,430.05,0.0,0.0
19.3,29.36,30.39,428.78,0.0,0.0
19.36,29.82,28.19,429.15,0.0,0.0
19.27,29.45,-11.12,432.18,0.0,0.0
19.39,29.64,48.74,432.85,0.0,-0.0
