temp,rain_1h,snow_1h,clouds_all,weather_main,Date,traffic_volume
278.55,0.0,0.0,1.0,Clear,2012-10-04 03:00,412.8
278.55,0.0,0.0,1.0,Clear,2012-10-04 04:00,388.5
271.9,0.0,0.0,1.0,Clear,2012-10-04 05:00,657.0
271.9,0.0,0.0,1.0,Clear,2012-10-04 06:00,1299.2
271.9,0.0,0.0,1.0,Clear,2012-10-04 07:00,2000.6
271.9,0.0,0.0,1.0,Clear,2012-10-04 08:00,3043.4
271.9,0.0,0.0,1.0,Clear,2012-10-04 09:00,4132.7
271.9,0.0,0.0,1.0,Clear,2012-10-04 10:00,4644.8
271.9,0.0,0.0,1.0,Clear,2012-10-04 11:00,5069.5
271.9,0.0,0.0,1.0,Clear,2012-10-04 12:00,5285.8
271.9,0.0,0.0,1.0,Clear,2012-10-04 13:00,5398.2
271.9,0.0,0.0,1.0,Clear,2012-10-04 14:00,5463.9
271.9,0.0,0.0,1.0,Clear,2012-10-04 15:00,5870.5
271.9,0.0,0.0,1.0,Clear,2012-10-04 16:00,6433.4
271.9,0.0,0.0,1.0,Clear,2012-10-04 17:00,5962.8
271.9,0.0,0.0,1.0,Clear,2012-10-04 18:00,4590.6
271.9,0.0,0.0,1.0,Clear,2012-10-04 19:00,3430.7
271.9,0.0,0.0,1.0,Clear,2012-10-04 20:00,2948.1
271.9,0.0,0.0,1.0,Clear,2012-10-04 21:00,2613.1
271.9,0.0,0.0,1.0,Clear,2012-10-04 22:00,2041.5
271.9,0.0,0.0,1.0,Clear,2012-10-04 23:00,1235.5
271.6,0.0,0.0,1.0,Mist,2012-10-05 00:00,602.0
271.6,0.0,0.0,1.0,Fog,2012-10-05 00:00,602.0
271.6,0.0,0.0,1.0,Drizzle,2012-10-05 01:00,350.8
271.6,0.0,0.0,1.0,Rain,2012-10-05 01:00,350.8
271.57,0.0,0.0,1.0,Thunderstorm,2012-10-05 01:00,350.8
271.57,0.0,0.0,1.0,Rain,2012-10-05 01:00,350.8
271.57,0.0,0.0,1.0,Mist,2012-10-05 01:00,350.8
271.33,0.0,0.0,1.0,Rain,2012-10-05 01:00,350.8
271.0,0.0,0.0,1.0,Mist,2012-10-05 01:00,350.8
271.0,0.0,0.0,1.0,Rain,2012-10-05 01:00,350.8
271.0,0.0,0.0,1.0,Rain,2012-10-05 01:00,350.8
271.0,0.0,0.0,1.0,Mist,2012-10-05 01:00,350.8
270.94,0.0,0.0,1.0,Rain,2012-10-05 02:00,241.6
270.94,0.0,0.0,1.0,Fog,2012-10-05 02:00,241.6
270.94,0.0,0.0,1.0,Drizzle,2012-10-05 02:00,241.6
270.94,0.0,0.0,1.0,Snow,2012-10-05 02:00,241.6
270.89,0.0,0.0,1.0,Rain,2012-10-05 03:00,336.5
270.89,0.0,0.0,1.0,Mist,2012-10-05 03:00,336.5
270.89,0.0,0.0,1.0,Snow,2012-10-05 03:00,336.5
270.89,0.0,0.0,1.0,Drizzle,2012-10-05 03:00,336.5
270.98,0.0,0.0,1.0,Clear,2012-10-05 04:00,380.9
270.98,0.0,0.0,1.0,Drizzle,2012-10-05 04:00,380.9
270.98,0.0,0.0,1.0,Fog,2012-10-05 04:00,380.9
271.08,0.0,0.0,1.0,Drizzle,2012-10-05 05:00,424.4
271.08,0.0,0.0,1.0,Mist,2012-10-05 05:00,424.4
271.08,0.0,0.0,1.0,Thunderstorm,2012-10-05 05:00,424.4
271.38,0.0,0.0,90.0,Mist,2012-10-05 06:00,730.6
271.38,0.0,0.0,90.0,Rain,2012-10-05 06:00,730.6
271.38,0.0,0.0,90.0,Rain,2012-10-05 06:00,730.6
271.38,0.0,0.0,90.0,Thunderstorm,2012-10-05 06:00,730.6
271.57,0.0,0.0,90.0,Drizzle,2012-10-05 07:00,918.9
271.57,0.0,0.0,90.0,Rain,2012-10-05 07:00,918.9
271.57,0.0,0.0,90.0,Thunderstorm,2012-10-05 07:00,918.9
271.57,0.0,0.0,90.0,Rain,2012-10-05 07:00,918.9
271.57,0.0,0.0,90.0,Mist,2012-10-05 07:00,918.9
271.57,0.0,0.0,90.0,Rain,2012-10-05 07:00,918.9
271.45,0.0,0.0,90.0,Rain,2012-10-05 08:00,1.6
271.45,0.0,0.0,90.0,Fog,2012-10-05 08:00,1.6
271.45,0.0,0.0,90.0,Drain,2012-10-05 08:00,1.6
271.45,0.0,0.0,90.0,Mist,2012-10-05 08:00,1.6
271.35,0.0,0.0,90.0,Mist,2012-10-05 09:00,2.52
271.8,0.0,0.0,90.0,Rain,2012-10-05 09:00,2.52
271.8,0.0,0.0,90.0,Fog,2012-10-05 09:00,2.52
271.8,0.0,0.0,90.0,Drain,2012-10-05 09:00,2.52
272.05,0.0,0.0,90.0,Mist,2012-10-05 10:00,3.72
272.05,0.0,0.0,90.0,Fog,2012-10-05 10:00,3.72
272.05,0.0,0.0,90.0,Drain,2012-10-05 10:00,3.72
272.29,0.0,0.0,90.0,Mist,2012-10-05 11:00,4.15
274.23,0.0,0.0,90.0,Fog,2012-10-05 11:00,4.15
274.23,0.0,0.0,90.0,Mist,2012-10-05 13:00,4.94
274.23,0.0,0.0,90.0,Drain,2012-10-05 13:00,4.94
274.23,0.0,0.0,90.0,Haze,2012-10-05 13:00,4.94
274.23,0.0,0.0,90.0,Mist,2012-10-05 13:00,4.94
274.56,0.0,0.0,90.0,Mist,2012-10-05 14:00,5.31
274.85,0.0,0.0,90.0,Mist,2012-10-05 15:00,5.91
274.91,0.0,0.0,90.0,Mist,2012-10-05 16:00,6.12
274.91,0.0,0.0,90.0,Rain,2012-10-05 16:00,6.12
274.91,0.0,0.0,90.0,Drizzle,2012-10-05 16:00,6.12
275.05,0.0,0.0,90.0,Haze,2012-10-05 16:00,6.12
275.05,0.0,0.0,90.0,Mist,2012-10-05 16:00,6.12
275.36,0.0,0.0,90.0,Clouds,2012-10-05 18:00,4.56
275.48,0.0,0.0,90.0,Clouds,2012-10-05 19:00,3.25
275.98,0.0,0.0,90.0,Clouds,2012-10-05 21:00,2.07
275.98,0.0,0.0,90.0,Clouds,2012-10-05 22:00,1.41
276.24,0.0,0.0,90.0,Clouds,2012-10-05 23:00,1.03
276.36,0.0,0.0,90.0,Clouds,2012-10-06 00:00,352.0
276.92,0.0,0.0,90.0,Clear,2012-10-06 01:00,232.8
277.88,0.0,0.0,90.0,Clear,2012-10-06 02:00,164.4
278.35,0.0,0.0,90.0,Clear,2012-10-06 03:00,107.1
278.35,0.0,0.0,90.0,Clear,2012-10-06 04:00,68.8
278.8,0.0,0.0,90.0,Clear,2012-10-06 05:00,54.4
278.8,0.0,0.0,90.0,Clear,2012-10-06 06:00,448.5
279.3,0.0,0.0,90.0,Clear,2012-10-06 07:00,734.6
280.13,0.0,0.0,90.0,Clear,2012-10-06 08:00,1148.3
284.07,0.0,0.0,90.0,Clear,2012-10-06 09:00,1785.1
287.2,0.0,0.0,90.0,Haze,2012-10-06 09:00,1785.1
289.35,0.0,0.0,90.0,Mist,2012-10-06 09:00,1785.1
289.35,0.0,0.0,90.0,Drizzle,2012-10-06 09:00,1785.1
289.35,0.0,0.0,90.0,Rain,2012-10-06 09:00,1785.1
289.35,0.0,0.0,90.0,Thunderstorm,2012-10-06 09:00,1785.1
289.35,0.0,0.0,90.0,Rain,2012-10-06 09:00,1785.1
289.35,0.0,0.0,90.0,Rain,2012-10-06 09:00,1785.1
289.35,0.0,0.0,90.0,Mist,2012-10-06 09:00,1785.1
289.35,0.0,0.0,90.0,Rain,2012-10-06 09:00,1785.1
289.35,0.0,0.0,90.0,Snow,2012-10-06 09:00,1785.1
289.45,0.0,0.0,90.0,Rain,2012-10-06 10:00,2730.0
289.45,0.0,0.0,90.0,Mist,2012-10-06 10:00,2730.0
289.45,0.0,0.0,90.0,Rain,2012-10-06 10:00,2730.0
289.4,0.0,0.0,90.0,Drizzle,2012-10-06 10:00,2730.0
289.4,0.0,0.0,90.0,Mist,2012-10-06 10:00,2730.0
289.44,0.0,0.0,90.0,Rain,2012-10-06 10:00,2730.0
289.44,0.0,0.0,90.0,Fog,2012-10-06 10:00,2730.0
289.6,0.0,0.0,90.0,Drizzle,2012-10-06 10:00,2730.0
289.6,0.0,0.0,90.0,Mist,2012-10-06 10:00,2730.0
289.95,0.0,0.0,90.0,Rain,2012-10-06 10:00,2730.0
289.95,0.0,0.0,90.0,Mist,2012-10-06 10:00,2730.0
290.0,0.0,0.0,90.0,Mist,2012-10-06 11:00,2973.82
290.0,0.0,0.0,90.0,Thunderstorm,2012-10-06 11:00,2973.82
290.65,0.0,0.0,90.0,Rain,2012-10-06 12:00,3030.75
290.65,0.0,0.0,90.0,Mist,2012-10-06 12:00,3030.75
291.1,0.0,0.0,90.0,Rain,2012-10-06 12:00,3030.75
291.1,0.0,0.0,90.0,Mist,2012-10-06 12:00,3030.75
291.77,0.0,0.0,90.0,Clouds,2012-10-06 13:00,3058.41
291.0,0.0,0.0,90.0,Clouds,2012-10-06 14:00,3075.42
289.74,0.0,0.0,90.0,Drizzle,2012-10-06 15:00,3090.53
289.7,0.0,0.0,90.0,Rain,2012-10-06 15:00,3090.53
289.7,0.0,0.0,90.0,Drizzle,2012-10-06 15:00,3090.53
289.7,0.0,0.0,90.0,Rain,2012-10-06 15:00,3090.53
289.73,0.0,0.0,90.0,Drizzle,2012-10-06 16:00,3045.45
289.7,0.0,0.0,90.0,Rain,2012-10-06 16:00,3045.45
289.7,0.0,0.0,90.0,Rain,2012-10-06 17:00,2943.07
289.7,0.0,0.0,90.0,Mist,2012-10-06 17:00,2943.07
289.7,0.0,0.0,90.0,Rain,2012-10-06 17:00,2943.07
289.39,0.0,0.0,90.0,Rain,2012-10-06 18:00,2945.97
289.3,0.0,0.0,90.0,Fog,2012-10-06 18:00,2945.97
289.3,0.0,0.0,90.0,Mist,2012-10-06 18:00,2945.97
289.3,0.0,0.0,90.0,Rain,2012-10-06 18:00,2945.97
288.72,0.0,0.0,90.0,Mist,2012-10-06 19:00,2561.0
288.72,0.0,0.0,90.0,Rain,2012-10-06 19:00,2561.0
288.7,0.0,0.0,90.0,Drizzle,2012-10-06 19:00,2561.0
288.7,0.0,0.0,90.0,Rain,2012-10-06 19:00,2561.0
288.02,0.0,0.0,90.0,Mist,2012-10-06 19:00,2561.0
288.0,0.0,0.0,90.0,Thunderstorm,2012-10-06 19:00,2561.0
288.0,0.0,0.0,90.0,Rain,2012-10-06 19:00,2561.0
287.58,0.0,0.0,90.0,Mist,2012-10-06 19:00,2561.0
287.01,0.0,0.0,90.0,Rain,2012-10-06 19:00,2561.0
287.01,0.0,0.0,90.0,Rain,2012-10-06 19:00,2561.0
287.01,0.0,0.0,90.0,Fog,2012-10-06 19:00,2561.0
286.57,0.0,0.0,90.0,Rain,2012-10-06 20:00,3453.0
286.57,0.0,0.0,90.0,Fog,2012-10-06 20:00,3453.0
286.57,0.0,0.0,90.0,Mist,2012-10-06 20:00,3453.0
286.57,0.0,0.0,90.0,Drizzle,2012-10-06 20:00,3453.0
286.2,0.0,0.0,90.0,Snow,2012-10-06 20:00,3453.0
286.2,0.0,0.0,90.0,Mist,2012-10-06 20:00,3453.0
286.2,0.0,0.0,90.0,Rain,2012-10-06 20:00,3453.0
285.5,0.0,0.0,90.0,Rain,2012-10-06 21:00,2899.64
285.5,0.0,0.0,90.0,Mist,2012-10-06 21:00,2899.64
285.5,0.0,0.0,90.0,Rain,2012-10-06 21:00,2899.64
284.8,0.0,0.0,90.0,Rain,2012-10-06 22:00,2543.02
284.8,0.0,0.0,90.0,Mist,2012-10-06 22:00,2543.02
284.8,0.0,0.0,90.0,Drizzle,2012-10-06 22:00,2543.02
284.8,0.0,0.0,90.0,Rain,2012-10-06 22:00,2543.02
284.7,0.0,0.0,90.0,Thunderstorm,2012-10-06 22:00,2543.02
284.7,0.0,0.0,90.0,Rain,2012-10-06 22:00,2543.02
284.7,0.0,0.0,90.0,Mist,2012-10-06 22:00,2543.02
284.7,0.0,0.0,90.0,Rain,2012-10-06 22:00,2543.02
284.7,0.0,0.0,90.0,Drizzle,2012-10-06 22:00,2543.02
284.7,0.0,0.0,90.0,Fog,2012-10-06 22:00,2543.02
284.7,0.0,0.0,90.0,Drizzle,2012-10-06 22:00,2543.02
284.7,0.0,0.0,90.0,Rain,2012-10-06 22:00,2543.02
284.7,0.0,0.0,90.0,Rain,2012-10-06 23:00,1629.91
284.7,0.0,0.0,90.0,Mist,2012-10-06 23:00,1629.91
284.7,0.0,0.0,90.0,Drizzle,2012-10-06 23:00,1629.91
284.65,0.0,0.0,90.0,Rain,2012-10-06 23:00,1629.91
284.6,0.0,0.0,90.0,Mist,2012-10-06 23:00,1629.91
284.65,0.0,0.0,90.0,Rain,2012-10-06 23:00,1629.91
284.0,0.0,0.0,90.0,Thunderstorm,2012-10-06 23:00,1629.91
284.0,0.0,0.0,90.0,Rain,2012-10-06 23:00,1629.91
283.8,0.0,0.0,90.0,Mist,2012-10-06 23:00,1629.91
283.65,0.0,0.0,90.0,Rain,2012-10-06 23:00,1629.91
283.6,0.0,0.0,90.0,Fog,2012-10-06 23:00,1629.91
283.01,0.0,0.0,90.0,Mist,2012-10-06 23:00,1629.91
282.0,0.0,0.0,90.0,Drizzle,2012-10-06 23:00,1629.91
282.0,0.0,0.0,90.0,Mist,2012-10-06 23:00,1629.91
282.0,0.0,0.0,90.0,Mist,2012-10-07 00:00,1079.96
281.94,0.0,0.0,90.0,Rain,2012-10-07 00:00,1079.96
281.9,0.0,0.0,90.0,Rain,2012-10-07 00:00,1079.96
281.8,0.0,0.0,90.0,Mist,2012-10-07 00:00,1079.96
281.55,0.0,0.0,90.0,Mist,2012-10-07 01:00,700.56
281.09,0.0,0.0,90.0,Mist,2012-10-07 02:00,543.22
280.41,0.0,0.0,90.0,Mist,2012-10-07 03:00,380.92
279.31,0.0,0.0,90.0,Mist,2012-10-07 04:00,399.09
278.03,0.0,0.0,90.0,Mist,2012-10-07 05:00,713.42
275.9,0.0,0.0,90.0,Mist,2012-10-07 06:00,1198.48
275.0,0.0,0.0,90.0,Fog,2012-10-07 07:00,1288.16
275.0,0.0,0.0,90.0,Mist,2012-10-07 07:00,1288.16
274.4,0.0,0.0,90.0,Thunderstorm,2012-10-07 07:00,1288.16
274.4,0.0,0.0,90.0,Mist,2012-10-07 08:00,1971.16
274.4,0.0,0.0,90.0,Rain,2012-10-07 08:00,1971.16
274.4,0.0,0.0,90.0,Rain,2012-10-07 08:00,1971.16
274.4,0.0,0.0,90.0,Fog,2012-10-07 08:00,1971.16
274.4,0.0,0.0,90.0,Drizzle,2012-10-07 08:00,1971.16
274.4,0.0,0.0,90.0,Mist,2012-10-07 08:00,1971.16
274.33,0.0,0.0,90.0,Rain,2012-10-07 08:00,1971.16
274.3,0.0,0.0,90.0,Fog,2012-10-07 08:00,1971.16
274.3,0.0,0.0,90.0,Drizzle,2012-10-07 08:00,1971.16
274.55,0.0,0.0,90.0,Rain,2012-10-07 08:00,1971.16
274.5,0.0,0.0,90.0,Fog,2012-10-07 08:00,1971.16
274.5,0.0,0.0,90.0,Drizzle,2012-10-07 08:00,1971.16
274.5,0.0,0.0,90.0,Mist,2012-10-07 08:00,1971.16
274.75,0.0,0.0,90.0,Mist,2012-10-07 09:00,2931.02
274.0,0.0,0.0,90.0,Drizzle,2012-10-07 09:00,2931.02
274.0,0.0,0.0,90.0,Fog,2012-10-07 09:00,2931.02
274.0,0.0,0.0,90.0,Mist,2012-10-07 09:00,2931.02
274.35,0.0,0.0,90.0,Mist,2012-10-07 10:00,3859.96
274.35,0.0,0.0,90.0,Fog,2012-10-07 10:00,3859.96
274.0,0.0,0.0,90.0,Drizzle,2012-10-07 10:00,3859.96
274.0,0.0,0.0,90.0,Mist,2012-10-07 10:00,3859.96
274.0,0.0,0.0,90.0,Drizzle,2012-10-07 11:00,4108.12
274.0,0.0,0.0,90.0,Fog,2012-10-07 11:00,4108.12
274.0,0.0,0.0,90.0,Mist,2012-10-07 11:00,4108.12
276.25,0.0,0.0,75.0,Mist,2012-10-07 12:00,4356.0
277.76,0.0,0.0,75.0,Fog,2012-10-07 12:00,4356.0
277.76,0.0,0.0,75.0,Haze,2012-10-07 12:00,4356.0
279.3,0.0,0.0,75.0,Mist,2012-10-07 12:00,4356.0
280.0,0.0,0.0,90.0,Clouds,2012-10-07 13:00,4402.0
281.24,0.0,0.0,90.0,Clouds,2012-10-07 14:00,4573.0
281.24,0.0,0.0,90.0,Clouds,2012-10-07 15:00,4673.0
280.0,0.0,0.0,90.0,Clouds,2012-10-07 16:00,4594.25
277.0,0.0,0.0,90.0,Clouds,2012-10-07 17:00,4531.25
276.06,0.0,0.0,90.0,Clouds,2012-10-07 18:00,4502.78
274.8,0.0,0.0,90.0,Drizzle,2012-10-07 19:00,3549.48
274.8,0.0,0.0,90.0,Rain,2012-10-07 19:00,3549.48
274.8,0.0,0.0,90.0,Rain,2012-10-07 19:00,3549.48
274.8,0.0,0.0,90.0,Thunderstorm,2012-10-07 19:00,3549.48
274.8,0.0,0.0,90.0,Mist,2012-10-07 19:00,3549.48
274.8,0.0,0.0,90.0,Rain,2012-10-07 19:00,3549.48
274.27,0.0,0.0,90.0,Snow,2012-10-07 19:00,3549.48
274.27,0.0,0.0,90.0,Fog,2012-10-07 19:00,3549.48
274.27,0.0,0.0,90.0,Drizzle,2012-10-07 19:00,3549.48
274.27,0.0,0.0,90.0,Rain,2012-10-07 19:00,3549.48
274.27,0.0,0.0,90.0,Mist,2012-10-07 19:00,3549.48
274.06,0.0,0.0,90.0,Mist,2012-10-07 20:00,2918.0
274.06,0.0,0.0,90.0,Rain,2012-10-07 20:00,2918.0
274.06,0.0,0.0,90.0,Rain,2012-10-07 20:00,2918.0
274.06,0.0,0.0,90.0,Drizzle,2012-10-07 20:00,2918.0
273.85,0.0,0.0,90.0,Snow,2012-10-07 20:00,2918.0
273.85,0.0,0.0,90.0,Mist,2012-10-07 20:00,2918.0
273.8,0.0,0.0,90.0,Thunderstorm,2012-10-07 20:00,2918.0
273.8,0.0,0.0,90.0,Rain,2012-10-07 20:00,2918.0
273.8,0.0,0.0,90.0,Mist,2012-10-07 20:00,2918.0
273.71,0.0,0.0,90.0,Drizzle,2012-10-07 20:00,2918.0
273.71,0.0,0.0,90.0,Rain,2012-10-07 20:00,2918.0
273.59,0.0,0.0,90.0,Mist,2012-10-07 20:00,2918.0
273.54,0.0,0.0,90.0,Fog,2012-10-07 20:00,2918.0
273.5,0.0,0.0,90.0,Drizzle,2012-10-07 20:00,2918.0
273.5,0.0,0.0,90.0,Mist,2012-10-07 20:00,2918.0
273.36,0.0,0.0,90.0,Rain,2012-10-07 20:00,2918.0
273.22,0.0,0.0,90.0,Mist,2012-10-07 20:00,2918.0
273.2,0.0,0.0,90.0,Drizzle,2012-10-07 20:00,2918.0
273.07,0.0,0.0,90.0,Rain,2012-10-07 20:00,2918.0
272.9,0.0,0.0,90.0,Drizzle,2012-10-07 20:00,2918.0
272.85,0.0,0.0,90.0,Rain,2012-10-07 20:00,2918.0
272.61,0.0,0.0,90.0,Mist,2012-10-07 20:00,2918.0
272.5,0.0,0.0,90.0,Drizzle,2012-10-07 20:00,2918.0
272.5,0.0,0.0,90.0,Fog,2012-10-07 20:00,2918.0
272.46,0.0,0.0,90.0,Rain,2012-10-07 20:00,2918.0
272.46,0.0,0.0,90.0,Mist,2012-10-07 20:00,2918.0
272.46,0.0,0.0,90.0,Fog,2012-10-07 20:00,2918.0
272.21,0.0,0.0,90.0,Mist,2012-10-07 21:00,2644.0
272.21,0.0,0.0,90.0,Fog,2012-10-07 21:00,2644.0
272.2,0.0,0.0,90.0,Drizzle,2012-10-07 21:00,2644.0
272.2,0.0,0.0,90.0,Mist,2012-10-07 21:00,2644.0
271.93,0.0,0.0,90.0,Haze,2012-10-07 21:00,2644.0
271.93,0.0,0.0,90.0,Mist,2012-10-07 21:00,2644.0
271.93,0.0,0.0,90.0,Fog,2012-10-07 21:00,2644.0
272.05,0.0,0.0,90.0,Mist,2012-10-07 22:00,2221.0
272.05,0.0,0.0,90.0,Rain,2012-10-07 22:00,2221.0
272.32,0.0,0.0,90.0,Fog,2012-10-07 22:00,2221.0
272.32,0.0,0.0,90.0,Mist,2012-10-07 22:00,2221.0
272.58,0.0,0.0,90.0,Rain,2012-10-07 22:00,2221.0
272.58,0.0,0.0,90.0,Mist,2012-10-07 22:00,2221.0
272.58,0.0,0.0,90.0,Fog,2012-10-07 22:00,2221.0
272.58,0.0,0.0,90.0,Drizzle,2012-10-07 23:00,1822.0
272.58,0.0,0.0,90.0,Mist,2012-10-07 23:00,1822.0
272.44,0.0,0.0,90.0,Fog,2012-10-07 23:00,1822.0
272.4,0.0,0.0,90.0,Drizzle,2012-10-07 23:00,1822.0
272.4,0.0,0.0,90.0,Mist,2012-10-07 23:00,1822.0
272.4,0.0,0.0,90.0,Haze,2012-10-07 23:00,1822.0
272.3,0.0,0.0,90.0,Thunderstorm,2012-10-07 23:00,1822.0
272.3,0.0,0.0,90.0,Rain,2012-10-07 23:00,1822.0
272.63,0.0,0.0,90.0,Mist,2012-10-07 23:00,1822.0
272.63,0.0,0.0,90.0,Rain,2012-10-07 23:00,1822.0
272.63,0.0,0.0,90.0,Rain,2012-10-07 23:00,1822.0
272.63,0.0,0.0,90.0,Thunderstorm,2012-10-07 23:00,1822.0
272.63,0.0,0.0,90.0,Rain,2012-10-07 23:00,1822.0
272.63,0.0,0.0,90.0,Mist,2012-10-07 23:00,1822.0
272.54,0.0,0.0,90.0,Rain,2012-10-08 00:00,1192.0
272.54,0.0,0.0,90.0,Fog,2012-10-08 00:00,1192.0
272.5,0.0,0.0,90.0,Drizzle,2012-10-08 00:00,1192.0
272.5,0.0,0.0,90.0,Mist,2012-10-08 00:00,1192.0
272.5,0.0,0.0,90.0,Rain,2012-10-08 00:00,1192.0
272.55,0.0,0.0,90.0,Snow,2012-10-08 00:00,1192.0
272.55,0.0,0.0,90.0,Mist,2012-10-08 00:00,1192.0
272.55,0.0,0.0,90.0,Fog,2012-10-08 00:00,1192.0
272.39,0.0,0.0,90.0,Rain,2012-10-08 00:00,1192.0
272.39,0.0,0.0,90.0,Mist,2012-10-08 00:00,1192.0
272.39,0.0,0.0,90.0,Fog,2012-10-08 00:00,1192.0
272.39,0.0,0.0,90.0,Snow,2012-10-08 00:00,1192.0
272.46,0.0,0.0,90.0,Mist,2012-10-08 01:00,757.0
272.46,0.0,0.0,90.0,Snow,2012-10-08 01:00,757.0
272.46,0.0,0.0,90.0,Fog,2012-10-08 01:00,757.0
272.22,0.0,0.0,90.0,Snow,2012-10-08 02:00,567.0
272.22,0.0,0.0,90.0,Fog,2012-10-08 02:00,567.0
272.22,0.0,0.0,90.0,Snow,2012-10-08 02:00,567.0
272.22,0.0,0.0,90.0,Fog,2012-10-08 03:00,382.0
272.22,0.0,0.0,90.0,Snow,2012-10-08 03:00,382.0
272.22,0.0,0.0,90.0,Fog,2012-10-08 03:00,382.0
272.22,0.0,0.0,90.0,Rain,2012-10-08 03:00,382.0
272.22,0.0,0.0,90.0,Snow,2012-10-08 03:00,382.0
272.22,0.0,0.0,90.0,Mist,2012-10-08 03:00,382.0
271.79,0.0,0.0,90.0,Fog,2012-10-08 03:00,382.0
271.79,0.0,0.0,90.0,Snow,2012-10-08 03:00,382.0
271.79,0.0,0.0,90.0,Mist,2012-10-08 04:00,715.0
271.79,0.0,0.0,90.0,Fog,2012-10-08 04:00,715.0
271.66,0.0,0.0,90.0,Snow,2012-10-08 04:00,715.0
271.66,0.0,0.0,90.0,Fog,2012-10-08 05:00,2327.5
271.66,0.0,0.0,90.0,Mist,2012-10-08 05:00,2327.5
271.4,0.0,0.0,90.0,Mist,2012-10-08 06:00,5453.6
271.4,0.0,0.0,90.0,Snow,2012-10-08 06:00,5453.6
271.4,0.0,0.0,90.0,Rain,2012-10-08 06:00,5453.6
271.21,0.0,0.0,90.0,Snow,2012-10-08 07:00,6493.4
271.21,0.0,0.0,90.0,Mist,2012-10-08 07:00,6493.4
270.63,0.0,0.0,90.0,Snow,2012-10-08 08:00,5810.7
270.63,0.0,0.0,90.0,Mist,2012-10-08 08:00,5810.7
269.76,0.0,0.0,90.0,Snow,2012-10-08 08:00,5810.7
269.76,0.0,0.0,90.0,Mist,2012-10-08 09:00,5230.6
271.0,0.0,0.0,90.0,Clouds,2012-10-08 10:00,4860.6
272.5,0.0,0.0,90.0,Clouds,2012-10-08 11:00,5390.6
275.81,0.0,0.0,90.0,Clouds,2012-10-08 12:00,5561.5
278.13,0.0,0.0,90.0,Clouds,2012-10-08 13:00,5466.6
278.9,0.0,0.0,90.0,Clouds,2012-10-08 14:00,5875.1
279.48,0.0,0.0,1.0,Clear,2012-10-08 15:00,6053.1
280.29,0.0,0.0,100.0,Rain,2012-10-08 16:00,6196.5
279.38,0.0,0.0,90.0,Clouds,2012-10-08 17:00,5939.0
278.3,0.0,0.0,90.0,Drizzle,2012-10-08 18:00,4834.7
278.3,0.0,0.0,90.0,Haze,2012-10-08 18:00,4834.7
278.3,0.0,0.0,90.0,Mist,2012-10-08 18:00,4834.7
278.3,0.0,0.0,90.0,Rain,2012-10-08 18:00,4834.7
