temp,rain_1h,snow_1h,clouds_all,traffic_volume
272.28,0.0,0.0,85.73,2029.27
272.28,0.0,0.0,84.57,2045.83
273.07,0.0,0.0,86.66,2396.13
272.8,0.0,0.0,86.85,2807.12
271.99,0.0,0.0,83.61,2563.69
271.55,0.0,0.0,74.77,2293.61
271.74,0.0,0.0,73.5,1824.13
273.17,0.0,0.0,84.84,1637.0
273.91,0.01,0.0,89.14,2948.89
273.23,0.01,0.01,90.84,5152.38
274.56,0.02,0.02,91.75,6061.43
275.87,0.02,0.03,92.15,6271.03
276.4,0.02,0.03,92.21,6270.75
276.41,0.02,0.02,92.1,6180.92
276.02,0.02,0.02,91.73,5983.28
275.13,0.01,0.01,90.75,5512.9
272.74,0.01,0.0,86.51,3480.36
271.92,0.0,0.0,84.44,1936.92
272.99,0.0,0.0,85.84,1443.28
274.14,0.0,0.0,87.66,1543.98
273.76,0.0,0.0,85.3,1606.69
273.24,0.0,0.0,79.43,1613.51
273.15,0.0,0.0,76.33,1493.3
273.2,0.0,0.0,77.18,1360.97
273.66,0.0,0.0,81.26,1280.22
274.4,0.0,0.0,85.0,1416.94
274.8,0.0,0.0,86.91,1836.33
274.29,0.0,0.0,86.06,2152.8
273.31,0.0,0.0,77.47,2250.09
272.51,0.0,0.0,42.02,2759.51
270.84,0.01,0.01,10.27,2097.24
269.13,0.01,0.01,6.25,1415.0
269.57,0.0,0.0,16.07,1823.49
271.36,0.01,0.0,42.89,2428.79
269.16,0.01,0.01,9.49,2469.58
265.74,0.02,0.02,2.73,1073.45
264.04,0.02,0.03,2.83,565.43
263.61,0.02,0.03,3.34,507.25
263.52,0.02,0.02,3.57,542.99
263.43,0.02,0.02,3.53,580.71
263.37,0.02,0.02,3.53,615.47
263.77,0.01,0.02,4.08,739.03
265.56,0.01,0.0,9.06,1555.88
266.13,0.0,0.0,47.58,2249.46
268.86,0.0,0.0,83.01,2619.27
268.78,0.01,0.0,86.78,4171.09
269.1,0.01,0.01,88.57,5573.61
270.41,0.01,0.01,89.34,5980.31
271.64,0.02,0.02,90.35,6197.11
272.72,0.02,0.02,91.0,6307.6
273.51,0.02,0.02,91.32,6323.81
274.05,0.02,0.03,91.56,6312.31
274.48,0.02,0.03,91.74,6291.61
274.73,0.02,0.02,91.76,6231.4
274.37,0.02,0.02,91.08,5946.16
273.97,0.01,0.01,90.83,5712.52
273.86,0.01,0.01,90.77,5599.04
272.66,0.01,0.01,88.12,4432.26
270.58,0.0,0.0,81.85,2332.7
270.65,0.0,0.0,79.93,1422.38
271.23,0.0,0.0,80.5,1136.79
271.68,0.0,0.0,80.46,1120.57
272.97,0.0,0.0,85.02,1206.01
274.13,0.0,0.0,87.94,1762.06
273.94,0.0,0.0,88.25,2634.82
273.26,0.0,0.0,87.17,3109.24
273.03,0.01,0.0,86.57,3180.21
272.97,0.0,0.0,86.41,3100.33
273.43,0.01,0.0,87.87,3704.08
273.57,0.01,0.01,89.44,4777.35
274.05,0.01,0.01,90.09,5322.3
274.14,0.01,0.01,89.6,5176.4
273.25,0.01,0.0,87.59,4173.97
272.51,0.0,0.0,85.98,2947.36
272.61,0.0,0.0,85.46,2173.39
272.76,0.0,0.0,84.06,1732.43
272.71,0.0,0.0,80.79,1517.21
272.21,0.0,0.0,70.98,1599.06
271.81,0.0,0.0,47.01,1938.66
270.9,0.01,0.0,12.56,1719.59
268.63,0.01,0.01,4.08,945.71
272.29,0.02,0.01,88.1,3257.18
271.36,0.0,0.0,69.22,2437.59
271.12,0.0,0.0,49.95,2512.49
270.46,0.0,0.0,39.35,2381.7
269.93,0.0,0.0,62.92,1710.22
271.47,0.0,0.0,82.63,1371.36
273.08,0.0,0.0,87.77,2134.13
272.52,0.01,0.0,87.99,3278.34
272.11,0.01,0.0,87.63,4099.93
272.25,0.01,0.01,88.2,4702.03
272.66,0.01,0.01,89.13,5184.3
272.86,0.01,0.01,89.0,5161.83
272.31,0.01,0.0,87.47,4415.51
272.61,0.01,0.01,88.46,4514.4
273.13,0.01,0.01,89.99,5214.41
273.27,0.01,0.01,89.26,5057.58
272.1,0.01,0.0,86.25,3629.62
271.85,0.0,0.0,85.42,2528.85
272.76,0.0,0.0,86.65,2249.78
273.72,0.01,0.0,88.68,3109.62
273.61,0.01,0.01,90.44,4864.04
274.58,0.02,0.02,91.43,5803.93
275.59,0.02,0.02,91.69,6014.59
276.09,0.02,0.02,91.93,6072.59
276.35,0.02,0.02,92.1,6093.2
276.6,0.02,0.02,92.34,6133.73
276.88,0.02,0.03,92.53,6174.86
277.02,0.02,0.03,92.51,6148.07
276.82,0.02,0.02,92.19,6000.9
276.47,0.02,0.02,91.94,5838.08
274.65,0.01,0.01,88.94,4493.9
273.2,0.0,0.0,86.62,2704.87
274.44,0.0,0.0,88.55,2553.0
274.78,0.01,0.0,89.25,3090.84
274.97,0.01,0.01,90.67,4514.17
275.6,0.01,0.01,91.66,5549.8
276.75,0.02,0.02,92.41,6018.65
277.61,0.02,0.03,92.79,6202.2
278.01,0.03,0.03,92.86,6234.54
278.16,0.03,0.03,92.94,6236.8
278.23,0.03,0.03,93.0,6237.0
278.24,0.03,0.03,93.0,6216.3
278.08,0.02,0.03,92.81,6130.51
277.67,0.02,0.02,92.46,5958.68
276.19,0.01,0.01,90.52,5079.26
275.29,0.01,0.01,89.83,4359.57
275.59,0.01,0.01,91.19,4909.34
275.85,0.01,0.01,91.13,5123.19
272.41,0.02,0.01,89.05,3544.07
272.02,0.0,0.0,85.31,2509.08
273.03,0.0,0.0,84.24,2158.4
272.7,0.0,0.0,81.3,1891.58
272.28,0.0,0.0,76.68,1702.63
272.14,0.0,0.0,75.99,1517.34
272.92,0.0,0.0,83.31,1393.1
274.11,0.0,0.0,88.19,2126.17
273.37,0.01,0.0,88.18,3108.58
272.79,0.01,0.0,86.97,3472.25
272.8,0.01,0.0,87.02,3685.68
273.01,0.01,0.0,88.15,4292.8
273.52,0.01,0.01,90.13,5327.14
274.63,0.02,0.02,91.33,5918.96
275.63,0.02,0.02,91.86,6124.59
276.0,0.02,0.02,91.8,6086.62
275.87,0.02,0.02,91.6,5946.94
275.94,0.02,0.02,91.93,5976.74
276.23,0.02,0.02,92.19,6046.11
276.45,0.02,0.02,92.2,6037.92
276.44,0.02,0.02,92.06,5954.32
276.38,0.02,0.02,92.02,5891.93
276.58,0.02,0.02,92.33,5971.6
276.74,0.02,0.02,92.26,5957.44
276.91,0.02,0.02,92.41,5987.52
277.21,0.02,0.03,92.65,6070.19
277.45,0.02,0.03,92.68,6092.09
277.66,0.02,0.03,92.82,6130.45
277.45,0.02,0.02,92.36,5966.74
276.17,0.01,0.01,90.67,5194.0
274.0,0.01,0.0,87.15,3182.7
273.16,0.0,0.0,84.64,1729.98
273.84,0.0,0.0,85.07,1220.95
275.41,0.0,0.0,88.38,1367.86
276.07,0.0,0.0,89.84,2170.97
275.64,0.01,0.01,91.27,4253.34
276.12,0.02,0.02,92.35,5788.62
277.49,0.02,0.03,92.73,6180.38
278.15,0.03,0.03,92.83,6244.58
278.25,0.02,0.03,92.81,6216.48
278.07,0.02,0.03,92.7,6138.91
277.88,0.02,0.03,92.68,6082.64
277.81,0.02,0.03,92.73,6066.72
277.76,0.02,0.03,92.68,6033.87
277.39,0.02,0.02,92.23,5839.15
277.13,0.02,0.02,92.21,5760.54
276.89,0.02,0.02,91.95,5635.88
276.89,0.02,0.02,92.12,5670.79
272.0,0.01,0.0,77.21,2149.55
270.73,0.0,0.0,27.19,3105.36
269.28,0.01,0.0,10.01,2785.98
268.54,0.0,0.0,20.83,2625.03
268.7,0.0,0.0,60.85,1944.12
270.24,0.0,0.0,74.1,1727.36
269.99,0.0,0.0,46.24,2568.94
269.54,0.01,0.0,15.12,2683.1
268.44,0.01,0.0,11.06,2507.82
268.59,0.0,0.0,31.67,2610.26
269.29,0.0,0.0,61.7,2200.36
270.44,0.0,0.0,74.32,1936.89
270.69,0.0,0.0,72.86,2067.62
270.86,0.0,0.0,74.17,1999.42
271.37,0.0,0.0,81.4,1877.77
271.12,0.0,0.0,80.31,2011.67
270.41,0.0,0.0,64.74,2473.37
269.97,0.0,0.0,26.88,2874.35
268.57,0.01,0.0,10.05,2432.14
268.2,0.0,0.0,14.57,2442.23
268.55,0.0,0.0,44.24,2375.08
269.7,0.0,0.0,63.31,2190.39
270.49,0.0,0.0,70.76,2035.41
270.96,0.0,0.0,76.74,1900.16
271.09,0.0,0.0,78.0,1926.01
270.67,0.0,0.0,69.96,2168.54
270.07,0.0,0.0,28.99,2807.86
267.68,0.01,0.01,4.58,1679.72
265.24,0.02,0.02,2.79,743.54
264.36,0.02,0.02,3.23,542.23
264.5,0.01,0.02,4.18,621.58
265.51,0.01,0.01,5.92,981.65
266.38,0.01,0.01,7.35,1579.27
266.13,0.01,0.01,5.08,1675.04
264.64,0.02,0.02,3.04,1081.92
263.55,0.02,0.02,2.94,716.05
263.21,0.02,0.02,3.19,614.32
263.13,0.02,0.02,3.35,605.26
263.23,0.02,0.02,3.56,643.19
264.15,0.01,0.01,4.88,903.61
266.09,0.0,0.0,19.72,2146.19
266.35,0.0,0.0,69.02,2022.97
268.63,0.0,0.0,78.82,2223.93
269.32,0.0,0.0,83.42,2830.23
269.09,0.01,0.0,85.81,3938.78
268.87,0.01,0.0,86.21,4656.22
269.21,0.01,0.01,86.72,4982.03
269.99,0.01,0.01,88.47,5540.33
272.65,0.03,0.02,90.25,4003.1
273.21,0.01,0.01,90.79,4781.1
274.13,0.01,0.01,90.41,5249.29
274.66,0.01,0.02,90.7,5489.9
274.8,0.01,0.01,90.39,5386.9
274.52,0.01,0.01,89.75,5031.24
272.8,0.01,0.0,85.58,3162.11
271.83,0.0,0.0,80.01,1877.96
271.02,0.0,0.0,65.45,1696.91
270.66,0.0,0.0,42.69,1840.42
270.33,0.0,0.0,48.29,1796.99
270.57,0.0,0.0,71.93,1375.18
272.02,0.0,0.0,81.01,1296.78
272.33,0.0,0.0,77.16,1594.35
272.13,0.0,0.0,69.66,1861.64
272.16,0.0,0.0,74.33,1636.73
273.1,0.0,0.0,84.33,1591.99
273.5,0.0,0.0,87.29,2230.09
272.88,0.0,0.0,86.85,2839.39
272.43,0.0,0.0,85.84,2980.38
272.38,0.0,0.0,85.67,2929.57
272.58,0.0,0.0,86.29,3036.52
272.76,0.01,0.0,87.18,3485.09
272.25,0.01,0.0,85.95,3232.04
271.99,0.0,0.0,84.41,2653.41
272.41,0.0,0.0,84.64,2292.3
273.06,0.0,0.0,86.16,2335.88
273.06,0.0,0.0,86.29,2469.71
273.55,0.01,0.0,87.88,3268.66
273.31,0.01,0.0,88.87,4377.5
273.71,0.01,0.01,90.02,5266.93
273.95,0.01,0.01,89.55,5229.7
272.35,0.01,0.0,85.64,3562.08
271.42,0.0,0.0,81.21,2175.45
271.18,0.0,0.0,73.87,1662.32
271.43,0.0,0.0,73.21,1364.78
271.99,0.0,0.0,78.59,1172.71
272.2,0.0,0.0,75.73,1312.72
272.43,0.0,0.0,73.68,1434.55
272.73,0.0,0.0,76.95,1384.6
273.03,0.0,0.0,78.71,1409.42
273.24,0.0,0.0,79.16,1488.33
273.51,0.0,0.0,81.37,1528.02
273.48,0.0,0.0,81.28,1622.83
272.9,0.0,0.0,73.66,1853.51
272.09,0.0,0.0,35.25,2461.15
269.76,0.01,0.01,5.46,1508.74
267.07,0.02,0.02,3.1,719.23
272.4,0.02,0.01,88.93,3503.87
272.95,0.01,0.01,89.64,3959.87
273.89,0.01,0.01,90.96,5259.69
275.05,0.02,0.02,91.8,5943.5
276.22,0.02,0.03,92.2,6168.83
276.86,0.02,0.03,92.31,6204.63
276.44,0.02,0.02,91.41,5861.22
274.73,0.01,0.01,89.05,4693.24
272.13,0.0,0.0,82.21,2361.37
270.98,0.0,0.0,69.43,1671.83
271.0,0.0,0.0,70.55,1278.03
273.09,0.0,0.0,86.55,1115.06
274.87,0.0,0.0,90.3,2314.97
274.05,0.01,0.01,90.78,4420.56
274.45,0.01,0.01,90.99,5528.7
275.38,0.02,0.02,91.4,5875.23
275.64,0.02,0.02,91.18,5806.74
274.27,0.01,0.01,88.65,4717.69
272.0,0.0,0.0,83.32,2558.94
271.37,0.0,0.0,76.64,1632.25
270.69,0.0,0.0,50.9,1780.45
270.23,0.01,0.0,13.79,1498.49
268.9,0.01,0.01,6.77,1086.71
268.79,0.01,0.0,10.56,1309.7
269.27,0.0,0.0,16.59,1972.73
269.55,0.0,0.0,15.73,2558.41
269.67,0.0,0.0,27.83,2914.61
270.34,0.0,0.0,39.24,2996.3
270.6,0.0,0.0,41.61,3009.63
270.46,0.0,0.0,30.76,3164.16
269.84,0.0,0.0,18.53,3145.29
269.19,0.0,0.0,15.42,3038.59
268.94,0.0,0.0,44.45,2554.07
270.49,0.0,0.0,80.63,1927.02
271.51,0.0,0.0,86.13,2591.91
270.83,0.0,0.0,85.1,3049.7
270.07,0.0,0.0,76.21,2920.13
269.96,0.0,0.0,64.79,2613.35
269.84,0.0,0.0,59.73,2249.69
269.81,0.0,0.0,58.89,2053.1
270.87,0.0,0.0,81.5,1537.85
272.2,0.0,0.0,87.07,2186.96
271.73,0.0,0.0,86.89,3038.57
271.57,0.01,0.0,87.09,3891.98
271.69,0.01,0.01,88.15,4764.2
271.87,0.01,0.01,88.13,4944.14
270.96,0.01,0.0,85.33,3779.85
270.17,0.0,0.0,81.26,2524.43
272.25,0.02,0.01,87.57,3127.39
272.14,0.0,0.0,85.37,2273.13
272.34,0.0,0.0,78.4,2048.0
271.09,0.0,0.0,42.55,2575.43
269.22,0.01,0.01,9.4,1916.57
266.78,0.01,0.01,4.13,1008.47
266.5,0.01,0.01,5.99,952.72
267.26,0.0,0.0,44.64,1574.89
270.28,0.0,0.0,86.22,2041.75
270.7,0.01,0.0,87.91,3541.81
269.74,0.01,0.0,84.08,3482.89
269.46,0.0,0.0,79.91,2850.17
269.44,0.0,0.0,74.6,2334.8
269.01,0.0,0.0,49.54,2634.21
268.38,0.01,0.0,11.4,2264.14
265.87,0.02,0.02,3.28,1035.55
264.57,0.02,0.02,3.17,596.97
264.56,0.01,0.02,4.23,616.0
266.57,0.0,0.0,20.12,1598.34
267.63,0.0,0.0,85.07,1740.26
269.62,0.01,0.0,89.63,4376.38
269.83,0.01,0.01,88.75,5473.55
269.14,0.01,0.0,84.59,4334.76
269.54,0.01,0.0,85.53,3992.14
270.2,0.01,0.01,87.84,4816.43
270.81,0.01,0.01,88.84,5380.29
271.58,0.01,0.01,89.51,5642.82
271.97,0.01,0.01,89.46,5591.73
271.98,0.01,0.01,89.17,5382.27
271.77,0.01,0.01,88.59,5025.94
271.92,0.01,0.01,88.94,5009.34
272.12,0.01,0.01,89.03,5014.29
271.79,0.01,0.0,87.68,4387.09
271.72,0.01,0.0,87.19,3847.3
272.17,0.01,0.0,87.99,4019.8
272.11,0.01,0.0,87.46,3877.41
271.74,0.0,0.0,85.97,3122.59
272.33,0.0,0.0,86.68,2912.36
272.27,0.0,0.0,86.12,2637.88
272.08,0.0,0.0,84.34,2221.47
272.39,0.0,0.0,83.68,1920.3
272.44,0.0,0.0,81.86,1735.43
271.76,0.0,0.0,68.74,1941.4
