temp,rain_1h,snow_1h,clouds_all,traffic_volume
272.81,0.0,0.0,82.26,2723.98
273.0,0.0,0.0,75.94,2925.81
271.77,0.0,0.0,46.53,1942.03
273.16,0.0,0.0,49.45,4374.26
271.91,0.0,0.0,44.27,6844.59
272.56,0.0,0.0,47.12,6872.82
272.59,0.0,0.0,48.75,7369.45
272.56,0.0,0.0,35.85,7445.9
275.99,0.0,0.0,67.84,7514.07
278.09,0.0,0.0,75.24,7618.05
278.92,0.0,0.0,68.19,7571.63
279.87,0.0,0.0,66.85,7465.7
278.05,0.0,0.0,69.84,7160.84
279.29,0.0,0.0,70.23,7275.6
280.03,0.0,0.0,62.93,7257.61
279.41,0.0,0.0,61.12,6124.46
279.79,0.0,0.0,44.04,4273.14
277.53,0.0,0.0,71.32,1555.84
277.27,0.0,0.0,54.81,906.95
275.06,0.0,0.0,29.91,647.66
262.03,0.01,0.01,32.47,1550.21
260.49,0.01,0.01,47.23,2835.07
264.43,0.01,0.01,31.52,1294.61
261.17,0.01,0.01,46.84,2775.11
260.73,0.01,0.01,25.27,1888.44
261.06,0.01,0.01,18.65,3580.41
259.77,0.01,0.01,10.99,3720.61
259.23,0.01,0.01,21.14,3306.22
260.37,0.01,0.01,26.86,5184.7
260.02,0.01,0.01,40.93,4866.36
262.63,0.01,0.01,33.72,5272.34
260.43,0.01,0.01,18.43,3488.15
259.27,0.01,0.01,18.11,1556.79
259.11,0.02,0.01,31.13,3428.18
260.39,0.01,0.01,31.14,2018.2
259.48,0.01,0.01,27.35,3140.3
259.33,0.01,0.0,22.07,3230.79
259.45,0.01,0.01,14.46,4001.07
259.17,0.01,0.01,10.23,4845.03
259.02,0.01,0.01,18.46,3978.73
259.32,0.01,0.01,30.42,5484.02
259.32,0.01,0.01,44.95,4235.9
260.9,0.01,0.01,36.31,5341.77
260.06,0.01,0.01,29.16,4261.12
266.43,0.01,0.01,80.23,3060.36
265.84,0.01,0.01,91.4,5402.07
269.89,0.01,0.01,93.42,3982.26
269.25,0.01,0.01,94.31,4504.5
272.24,0.01,0.01,93.4,3977.0
272.09,0.01,0.01,93.04,3533.53
272.43,0.01,0.01,95.2,3364.04
273.2,0.01,0.01,96.25,1785.37
273.81,0.01,0.01,95.79,2131.8
273.49,0.01,0.01,96.46,1249.27
274.73,0.01,0.01,95.63,1014.52
273.79,0.02,0.01,93.95,1012.77
266.91,0.01,0.01,88.17,564.87
267.06,0.01,0.01,92.83,970.94
268.72,0.01,0.01,91.91,906.56
268.4,0.01,0.01,95.71,922.6
268.66,0.01,0.01,94.33,1532.42
270.77,0.01,0.01,93.73,2011.67
269.11,0.01,0.01,93.0,1209.34
271.89,0.01,0.01,94.7,2014.2
271.25,0.01,0.01,94.11,3363.45
272.59,0.01,0.0,95.62,4703.09
273.6,0.01,0.01,94.74,5592.44
274.3,0.01,0.01,95.02,5845.83
273.68,0.0,0.0,51.21,6184.72
274.12,0.0,0.0,48.33,5879.19
273.87,0.0,0.0,60.04,5840.74
275.06,0.0,0.0,61.43,5782.85
274.33,0.0,0.0,75.85,5746.15
274.89,0.0,0.0,65.75,5506.58
274.04,0.0,0.0,60.19,5579.19
274.49,0.0,0.0,61.59,3743.0
274.18,0.0,0.0,60.7,4912.4
274.56,0.0,0.0,70.72,2274.36
274.54,0.0,0.0,72.61,2033.58
274.23,0.0,0.0,55.78,2899.38
274.57,0.0,0.0,63.45,3969.42
274.75,0.0,0.0,67.69,2195.09
274.34,0.0,0.0,71.08,2160.68
275.13,0.0,0.0,79.38,2390.42
274.55,0.0,0.0,83.25,3137.72
274.96,0.0,0.0,79.37,2410.65
274.2,0.0,0.0,75.5,2413.74
274.91,0.0,0.0,76.44,2560.31
274.64,0.0,0.0,74.27,4173.31
274.77,0.0,0.0,73.79,3002.36
275.03,0.0,0.0,81.11,3390.02
275.09,0.0,0.0,73.82,4296.59
275.3,0.0,0.0,82.27,4491.09
275.33,0.0,0.0,85.08,3946.84
275.32,0.0,0.0,83.02,3646.68
275.38,0.0,0.0,87.46,3361.24
275.36,0.0,0.0,87.97,4331.4
275.37,0.0,0.0,87.02,3460.05
275.36,0.0,0.0,86.28,3879.94
275.39,0.0,0.0,84.95,3220.65
275.38,0.0,0.0,83.26,4293.18
275.36,0.0,0.0,79.5,2173.44
275.37,0.0,0.0,83.7,2636.01
275.33,0.0,0.0,73.02,2709.5
275.38,0.0,0.0,71.88,2888.17
275.36,0.0,0.0,75.26,2377.05
275.33,0.0,0.0,70.34,1404.81
275.36,0.0,0.0,75.45,1120.75
275.28,0.0,0.0,71.56,2546.54
275.26,0.0,0.0,70.0,1525.34
275.29,0.0,0.0,70.85,1493.03
275.35,0.0,0.0,61.75,1773.78
275.3,0.0,0.0,60.65,4184.66
275.16,0.0,0.0,39.21,3165.71
275.26,0.0,0.0,53.08,3865.91
275.06,0.0,0.0,46.89,4695.6
264.92,0.0,0.0,82.65,5313.04
266.17,0.0,0.0,79.98,5744.76
265.86,0.0,0.0,74.9,5262.4
266.88,0.0,0.0,79.56,5966.26
266.16,0.0,0.0,76.63,5950.85
267.16,0.0,0.0,82.39,6026.25
266.64,0.0,0.0,75.89,5318.49
267.05,0.0,0.0,78.06,4010.3
266.42,0.0,0.0,79.65,3126.4
266.97,0.0,0.0,74.57,1388.23
266.85,0.0,0.0,77.33,1283.01
265.74,0.0,0.0,69.91,1312.04
259.75,0.0,0.0,54.06,1070.88
260.79,0.0,0.0,50.89,839.33
259.58,0.0,0.0,30.69,515.39
259.61,0.0,0.0,35.61,727.29
258.08,0.0,0.0,33.12,1579.38
259.01,0.0,0.0,32.74,2262.43
257.38,0.0,0.0,15.85,1680.48
257.86,0.0,0.0,18.71,3678.58
257.43,0.0,0.0,17.2,6080.23
258.01,0.0,0.0,8.66,5943.21
258.47,0.0,0.0,25.5,6316.84
258.87,0.0,0.0,17.57,6466.36
260.66,0.0,0.0,8.73,6678.31
263.18,0.0,0.0,7.29,6658.68
263.79,0.0,0.0,2.58,6530.24
265.12,0.0,0.0,2.03,6661.81
263.69,0.0,0.0,-1.66,6688.42
264.22,0.0,0.0,-0.73,6664.28
264.31,0.0,0.0,-1.06,6686.35
264.85,0.0,0.0,-1.69,6233.35
263.68,0.0,0.0,-1.53,5981.43
262.22,0.0,0.0,-2.34,1939.52
261.01,0.0,0.0,-0.81,1693.19
258.83,0.0,0.0,-2.71,726.7
258.27,0.0,0.0,-0.59,999.36
257.75,0.0,0.0,-2.56,650.01
257.37,0.0,0.0,-1.83,385.53
257.36,0.0,0.0,1.48,612.85
256.95,0.0,0.0,-2.98,289.48
257.0,0.0,0.0,-2.76,531.65
256.88,0.0,0.0,-1.47,1338.49
256.99,0.0,0.0,-2.16,2166.04
256.84,0.0,0.0,-1.19,3809.71
256.98,0.0,0.0,-1.71,4391.14
257.12,0.0,0.0,2.74,5110.29
257.96,0.0,0.0,4.74,5376.52
265.24,0.0,0.0,53.36,3491.8
268.97,0.0,0.0,67.72,3226.83
265.19,0.01,0.0,71.2,2953.3
272.99,0.0,0.0,75.07,4237.16
271.54,0.0,0.0,79.1,2622.32
276.69,0.0,0.0,60.37,4930.85
267.78,0.0,0.0,83.67,4432.25
268.43,0.0,0.01,85.74,3879.98
270.74,0.0,0.0,45.07,5211.85
273.7,0.0,0.0,90.95,5666.21
267.83,0.0,0.0,80.99,3679.74
271.01,0.0,0.0,68.29,4122.78
264.74,0.0,0.0,40.68,3843.88
270.44,0.0,0.0,64.3,3897.11
265.9,0.01,0.0,47.11,3756.55
274.93,0.0,0.0,65.63,4770.68
272.18,0.0,0.0,71.62,3854.91
277.22,0.0,0.0,50.08,5093.71
269.97,0.0,0.0,70.36,5332.64
269.71,0.0,0.0,74.82,4772.47
271.86,0.0,0.0,34.37,6092.21
275.73,0.0,0.01,69.39,5960.19
271.59,0.0,0.0,70.16,3929.85
272.77,0.0,0.0,61.7,4882.38
274.63,0.0,0.0,90.27,1258.87
279.42,0.0,0.0,96.55,2208.42
277.29,0.01,0.0,95.22,1343.34
279.95,0.0,0.0,97.93,1003.91
278.34,0.0,0.0,98.81,537.72
281.83,0.0,0.0,95.85,670.43
279.29,0.0,0.0,98.47,1100.64
279.02,0.01,0.0,99.68,1287.3
280.61,0.0,0.0,95.62,2728.48
281.92,0.0,0.0,98.79,3759.32
282.16,0.0,0.0,98.62,2326.54
282.56,0.0,0.0,97.09,4455.69
275.08,0.0,0.0,90.31,2214.11
280.96,0.0,0.0,94.13,3648.41
276.98,0.0,0.0,90.94,3529.81
280.07,0.0,0.0,95.0,3200.85
277.56,0.01,0.0,95.75,2184.12
280.9,0.0,0.0,87.31,2847.87
278.62,0.0,0.0,95.83,3141.81
280.17,0.01,0.0,96.59,2954.48
280.15,0.01,0.0,86.72,3501.31
281.72,0.0,0.0,92.81,4577.33
280.12,0.0,0.0,86.53,4025.16
280.52,0.0,0.0,87.36,4920.69
275.11,0.0,0.0,23.62,6687.2
275.65,0.0,0.0,15.73,6258.57
274.41,0.0,0.0,45.83,6514.1
276.04,0.0,0.0,23.16,6716.15
276.4,0.0,0.0,28.34,5967.91
274.22,0.0,0.0,17.22,6359.74
274.12,0.0,0.0,35.42,6336.76
275.42,0.0,0.0,22.16,4353.46
274.44,0.0,0.0,16.67,4741.57
274.54,0.0,0.0,39.48,2339.35
273.24,0.0,0.0,18.27,2570.59
273.24,0.0,0.0,16.7,2398.61
276.55,0.0,0.0,90.44,986.47
275.54,0.0,0.0,89.26,917.88
274.13,0.0,0.0,99.42,1035.26
275.2,0.0,0.0,98.83,907.65
275.55,0.0,0.0,99.24,374.86
274.8,0.0,0.0,98.31,766.88
274.88,0.0,0.0,100.84,489.11
274.82,0.0,0.0,100.51,1516.04
274.97,0.0,0.0,98.69,1269.99
275.33,0.0,0.0,101.82,3326.31
275.9,0.0,0.0,100.63,3728.16
279.59,0.0,0.0,100.17,4322.25
275.1,0.0,0.0,99.01,5017.02
276.01,0.0,0.0,99.04,5674.9
275.51,0.0,0.0,100.95,6065.38
276.02,0.0,0.0,98.13,6379.51
277.96,0.0,0.0,101.09,5019.73
277.69,0.0,0.0,99.95,6109.37
278.06,0.0,0.0,100.72,5060.18
277.15,0.0,0.0,100.86,4240.41
278.32,0.0,0.0,99.85,2543.49
276.62,0.0,0.0,102.05,2589.6
276.82,0.0,0.0,100.05,2991.95
278.05,0.0,0.0,99.41,2282.2
275.02,0.0,0.0,101.95,1391.86
275.92,0.0,0.0,101.68,1543.67
275.31,0.0,0.0,101.59,2434.34
274.74,0.0,0.0,101.6,3096.93
276.23,0.0,0.0,102.36,3121.32
276.89,0.0,0.0,102.18,4827.02
276.7,0.0,0.0,101.97,2463.29
277.08,0.0,0.0,102.25,4787.52
278.41,0.0,0.0,102.23,4029.08
278.51,0.0,0.0,102.49,5493.4
278.36,0.0,0.0,102.31,6340.22
281.52,0.0,0.0,102.08,6615.08
266.32,0.01,0.01,34.87,5199.28
266.12,0.01,0.01,41.2,5153.6
266.98,0.01,0.02,52.23,5612.94
267.66,0.01,0.01,58.4,6478.39
267.05,0.01,0.01,44.92,6223.71
267.62,0.01,0.01,43.87,4927.54
266.4,0.01,0.01,45.71,5760.28
265.22,0.01,0.01,31.79,4273.84
266.11,0.01,0.01,37.85,4412.18
264.84,0.01,0.01,44.29,3324.31
264.24,0.01,0.01,48.95,3145.2
265.47,0.01,0.01,44.5,2518.3
264.25,0.01,0.01,29.25,899.02
262.95,0.01,0.01,29.34,937.57
263.28,0.01,0.01,38.69,880.44
262.71,0.01,0.01,38.23,864.62
262.28,0.01,0.01,28.56,963.61
262.26,0.01,0.01,27.05,492.02
262.01,0.01,0.01,28.27,1186.48
261.96,0.01,0.01,27.75,1777.99
261.96,0.01,0.01,28.92,4778.98
262.08,0.01,0.01,30.21,5300.74
262.2,0.01,0.01,40.35,5347.84
262.69,0.01,0.01,34.62,6193.05
262.32,0.01,0.02,20.45,6382.51
262.61,0.01,0.01,20.07,6907.84
263.33,0.01,0.01,20.39,6640.94
263.05,0.01,0.02,20.17,6856.3
262.83,0.01,0.01,19.75,6707.4
262.88,0.01,0.01,19.82,6689.99
262.48,0.01,0.01,19.95,7261.71
263.01,0.01,0.01,19.94,6339.81
262.52,0.01,0.01,20.19,6693.33
262.46,0.01,0.01,20.26,5007.89
262.5,0.01,0.01,20.77,2643.02
262.23,0.01,0.01,20.52,3328.41
264.68,0.01,0.02,22.4,558.51
263.42,0.01,0.02,21.49,864.96
263.49,0.01,0.01,22.64,407.47
263.34,0.01,0.01,27.54,278.03
262.42,0.01,0.01,21.18,236.21
263.04,0.01,0.01,22.08,307.57
262.35,0.01,0.02,25.06,1077.34
263.75,0.01,0.01,28.14,2052.87
262.52,0.01,0.02,30.51,4259.33
263.05,0.01,0.01,29.32,5013.56
267.23,0.01,0.01,43.86,4714.64
269.69,0.01,0.01,42.1,6104.67
279.41,0.0,0.01,83.41,6328.42
279.01,0.0,0.01,82.49,7031.8
279.18,0.01,0.01,83.07,6138.14
280.15,0.0,0.01,82.13,5423.75
280.02,0.01,0.01,82.1,6516.3
280.12,0.01,0.0,83.52,6004.93
279.35,0.0,0.01,83.68,5400.01
280.44,0.0,0.01,83.51,5492.56
279.73,0.0,0.01,83.16,5608.61
278.96,0.01,0.01,86.23,4149.63
278.96,0.0,0.01,83.95,2439.48
280.5,0.01,0.0,85.01,2365.85
281.47,0.0,0.01,88.54,2009.86
281.18,0.0,0.01,89.78,3242.19
281.12,0.01,0.0,92.33,981.91
281.71,0.0,0.01,93.8,921.91
280.37,0.0,0.01,92.07,952.75
281.66,0.0,0.01,92.45,587.13
280.46,0.0,0.01,92.91,841.21
281.87,0.01,0.01,94.77,2346.35
281.47,0.0,0.01,93.42,2542.02
281.5,0.01,0.01,94.07,3292.36
282.19,0.0,0.01,94.93,1999.31
282.44,0.0,0.01,94.16,3814.02
282.84,0.0,0.01,96.34,3358.24
282.88,0.0,0.01,97.16,5316.64
282.83,0.01,0.0,96.36,2771.47
282.89,0.01,0.01,97.43,2413.61
282.84,0.0,0.01,97.09,3105.05
282.9,0.0,0.01,97.04,1927.36
282.89,0.0,0.01,97.35,2736.15
282.92,0.01,0.01,97.17,2684.51
282.91,0.01,0.01,96.66,3901.52
282.88,0.01,0.01,96.06,2442.66
282.92,0.01,0.01,96.19,2198.27
282.87,0.01,0.01,93.32,3049.58
282.44,0.0,0.01,93.29,1025.59
282.52,0.0,0.01,93.25,1011.57
281.67,0.01,0.01,89.31,664.36
282.12,0.01,0.01,95.18,400.54
281.12,0.0,0.01,90.99,831.4
281.78,0.0,0.01,91.52,688.22
281.27,0.01,0.01,92.93,1314.9
281.85,0.01,0.01,91.17,1915.4
281.22,0.01,0.01,91.08,4365.67
281.8,0.0,0.01,87.46,6039.57
281.74,0.01,0.01,88.83,6606.11
282.04,0.01,0.01,88.64,7011.48
278.6,0.0,0.0,60.5,4073.98
279.8,0.0,0.0,68.38,4202.74
278.61,0.0,0.0,65.86,4748.43
278.55,0.0,0.0,65.26,3533.92
280.24,0.0,0.0,69.3,3421.3
278.24,0.0,0.0,66.11,2340.71
279.41,0.0,0.0,62.88,2707.8
278.58,0.0,0.0,70.87,2190.23
278.35,0.0,0.0,67.25,2386.64
278.67,0.0,0.0,73.61,3357.71
280.45,0.0,0.0,71.55,2600.54
279.81,0.0,0.0,67.53,2627.54
278.18,0.0,0.0,78.76,620.43
280.54,0.0,0.0,79.34,1317.98
279.3,0.0,0.0,79.01,1349.77
278.85,0.0,0.0,79.3,1544.67
280.23,0.0,0.0,79.53,888.76
279.03,0.0,0.0,79.41,1115.05
278.86,0.0,0.0,79.31,941.24
278.54,0.0,0.0,79.52,1357.52
281.13,0.0,0.0,79.16,2411.85
280.74,0.0,0.0,79.6,4538.99
282.65,0.0,0.0,79.59,3319.41
282.68,0.0,0.0,79.33,4474.92
278.7,0.0,0.0,79.24,2057.4
281.89,0.0,0.0,79.46,2802.56
281.48,0.0,0.0,79.55,3098.42
279.63,0.0,0.0,78.79,4327.31
281.96,0.0,0.0,79.65,4271.14
279.41,0.0,0.0,79.25,4552.31
279.05,0.0,0.0,78.97,2860.74
279.52,0.0,0.0,79.38,3464.62
281.97,0.0,0.0,78.65,3699.23
280.52,0.0,0.0,79.41,4564.18
280.13,0.0,0.0,79.24,4632.19
278.3,0.0,0.0,78.17,4641.59
274.97,0.0,0.0,71.28,6368.36
277.05,0.0,0.0,74.17,6460.74
278.17,0.0,0.0,74.3,6581.79
278.8,0.0,0.0,56.67,6866.82
280.32,0.0,0.0,69.27,6860.11
278.01,0.0,0.0,59.0,6902.74
279.26,0.0,0.0,56.36,6724.43
278.08,0.0,0.0,61.74,6419.06
282.29,0.0,0.0,45.06,6455.77
277.45,0.0,0.0,63.0,4691.85
276.12,0.0,0.0,58.17,4801.61
274.88,0.0,0.0,40.41,3451.89
284.02,0.0,0.0,74.84,4582.29
281.89,0.0,0.0,74.52,4071.2
282.89,0.0,0.0,70.35,3312.76
283.23,0.0,0.0,81.4,3983.38
284.82,0.0,0.0,80.76,2304.1
282.78,0.0,0.0,83.25,1800.08
284.01,0.0,0.0,79.59,3627.82
283.84,0.0,0.0,84.54,2738.19
282.43,0.0,0.0,81.95,1524.37
283.9,0.0,0.0,80.92,1282.1
283.72,0.0,0.0,84.2,2503.77
283.97,0.0,0.0,67.88,1815.8
280.97,0.0,0.0,82.14,380.66
278.32,0.0,0.0,83.45,136.64
277.64,0.0,0.0,80.66,126.12
276.17,0.0,0.0,88.22,248.19
277.12,0.0,0.0,89.01,109.0
276.37,0.0,0.0,82.8,225.36
275.58,0.0,0.0,67.19,550.84
275.13,0.0,0.0,83.82,1389.96
274.98,0.0,0.0,77.49,2460.28
276.28,0.0,0.0,80.27,4941.39
276.51,0.0,0.0,87.72,6373.26
279.32,0.0,0.0,81.07,6303.12
276.2,0.0,0.0,88.18,5887.23
278.9,0.0,0.0,89.6,5878.87
278.96,0.0,0.0,88.94,5987.1
278.73,0.0,0.0,87.0,6224.88
281.07,0.0,0.0,91.45,5956.82
280.7,0.0,0.0,88.53,6093.81
280.83,0.0,0.0,79.57,6319.18
279.27,0.0,0.0,87.37,4613.56
279.38,0.0,0.0,82.2,3846.05
279.37,0.0,0.0,90.81,2254.82
277.67,0.0,0.0,88.89,3330.14
278.75,0.0,0.0,76.14,1887.06
274.85,0.0,0.0,82.98,1640.63
274.97,0.0,0.0,81.77,1186.85
274.86,0.0,0.0,84.69,1472.04
274.76,0.0,0.0,83.3,1748.05
275.03,0.0,0.0,87.48,1634.99
274.81,0.0,0.0,86.83,3890.36
274.67,0.0,0.0,76.71,2536.31
274.8,0.0,0.0,87.63,3458.22
274.66,0.0,0.0,84.8,3974.95
275.08,0.0,0.0,90.67,4997.7
275.55,0.0,0.0,90.68,6312.51
276.68,0.0,0.0,88.15,6175.56
267.06,0.01,0.01,68.41,696.05
271.14,0.01,0.01,61.75,1223.98
268.48,0.01,0.01,64.54,2196.72
273.31,0.01,0.01,83.18,1744.88
268.47,0.01,0.01,78.53,1029.12
271.45,0.01,0.01,74.68,3338.64
268.26,0.01,0.01,75.29,3196.5
267.92,0.01,0.01,81.28,3303.72
268.64,0.01,0.01,65.17,5116.1
272.23,0.0,0.01,82.98,6388.24
271.42,0.01,0.01,81.02,6483.18
270.74,0.01,0.01,55.32,6264.17
276.41,0.01,0.01,87.24,2251.2
277.19,0.01,0.01,88.49,2573.33
279.65,0.01,0.01,89.62,3810.17
279.3,0.01,0.01,90.03,3066.12
278.15,0.01,0.01,90.34,2548.59
280.75,0.01,0.01,89.72,2813.74
279.78,0.01,0.01,89.76,2778.29
279.33,0.01,0.01,90.2,2548.46
279.4,0.01,0.01,88.43,2823.22
280.42,0.01,0.0,90.28,2704.65
281.2,0.01,0.01,90.14,3684.02
279.88,0.01,0.01,86.69,2304.43
278.77,0.01,0.01,87.95,3039.35
279.05,0.01,0.01,88.82,3606.62
281.65,0.01,0.01,88.94,3556.0
279.87,0.01,0.01,88.66,4252.47
280.42,0.01,0.01,89.25,5142.92
281.6,0.01,0.01,88.65,5275.33
280.88,0.01,0.01,88.46,3347.63
282.39,0.01,0.01,88.73,4134.28
281.73,0.01,0.01,85.56,4660.8
281.8,0.01,0.01,87.84,3624.14
280.79,0.01,0.01,88.14,4800.56
279.45,0.01,0.01,80.78,4010.71
280.26,0.01,0.01,79.32,6924.02
281.49,0.01,0.01,85.3,6873.27
282.13,0.01,0.01,86.62,6884.47
283.17,0.01,0.01,84.61,7083.06
283.5,0.01,0.01,84.21,7074.88
283.44,0.01,0.01,85.18,7074.32
283.73,0.01,0.01,83.07,6495.39
283.96,0.01,0.01,83.07,5731.53
283.9,0.01,0.01,78.85,4315.41
283.41,0.01,0.01,82.46,1101.7
282.45,0.01,0.01,81.85,1361.05
281.32,0.01,0.01,61.33,834.75
264.42,0.0,0.0,6.59,5682.42
264.1,0.0,0.0,6.7,5245.92
262.46,0.0,0.0,7.15,4850.27
265.37,0.0,0.0,9.35,4983.63
267.37,0.0,0.0,6.98,5211.44
263.0,0.0,0.0,9.69,5800.18
263.32,0.0,0.0,8.73,5375.34
265.26,0.0,0.0,6.98,4905.38
262.66,0.0,0.0,6.09,4319.74
262.6,0.0,0.0,5.37,4700.09
261.14,0.0,0.0,9.48,4385.7
261.3,0.0,0.0,6.42,3075.83
263.98,0.0,0.0,5.35,1714.79
262.09,0.0,0.0,5.81,1083.67
261.32,0.0,0.0,7.09,694.48
261.37,0.0,0.0,8.96,454.56
261.84,0.0,0.0,5.33,444.32
260.76,0.0,0.0,7.52,646.94
260.75,0.0,0.0,9.78,1138.85
261.08,0.0,0.0,8.18,1739.82
260.65,0.0,0.0,9.35,3061.3
260.82,0.0,0.0,6.87,4030.49
260.95,0.0,0.0,18.06,4867.73
261.29,0.0,0.0,12.47,4918.31
265.02,0.0,0.0,5.28,5815.43
264.06,0.0,0.0,4.9,5795.33
264.51,0.0,0.0,5.47,5458.78
264.21,0.0,0.0,8.11,5342.07
266.54,0.0,0.0,4.23,4451.95
264.61,0.0,0.0,5.8,4122.28
263.87,0.0,0.0,10.29,5857.11
266.03,0.0,0.0,6.09,3895.71
264.59,0.0,0.0,8.13,3967.68
264.34,0.0,0.0,7.07,1752.68
264.21,0.0,0.0,13.65,1019.86
264.45,0.0,0.0,6.5,897.3
265.84,0.0,0.0,11.12,407.52
264.1,0.0,0.0,10.09,549.4
264.31,0.0,0.0,9.13,347.2
263.25,0.0,0.0,44.66,190.72
263.39,0.0,0.0,13.91,116.15
264.39,0.0,0.0,19.45,189.26
262.57,0.0,0.0,35.47,770.72
