Open,High,Low,Close,Adj Close,Volume
1235.9436,1243.179,1183.4073,1162.5444,1102.2654,1279946.0
1235.9436,1243.179,1175.1193,1162.5444,1102.2654,1285570.5
1235.9436,1243.179,1175.1193,1170.725,1102.2654,1296819.9
1235.9436,1243.179,1175.1193,1170.725,1102.2654,1296819.9
1235.9436,1243.179,1175.1193,1170.725,1102.2654,1291195.6
1235.9436,1243.179,1166.8324,1162.5444,1102.2654,1291195.6
1235.9436,1243.179,1166.8324,1162.5444,1102.2654,1296819.9
1235.9436,1243.179,1166.8324,1162.5444,1102.2654,1296819.9
1235.9436,1243.179,1166.8324,1170.725,1102.2654,1296819.9
1235.9436,1243.179,1175.1193,1170.725,1102.2654,1291195.6
1235.9436,1243.179,1175.1193,1162.5444,1102.2654,1285570.5
1235.9436,1243.179,1183.4073,1162.5444,1094.5845,1274320.9
1235.9436,1243.179,1183.4073,1170.725,1094.5845,1279946.0
1235.9436,1243.179,1183.4073,1170.725,1094.5845,1285570.5
1235.9436,1243.179,1191.6942,1170.725,1094.5845,1291195.6
1235.9436,1243.179,1183.4073,1170.725,1102.2654,1296819.9
1235.9436,1243.179,1191.6942,1170.725,1102.2654,1296819.9
1235.9436,1243.179,1191.6942,1162.5444,1102.2654,1291195.6
1235.9436,1243.179,1191.6942,1162.5444,1102.2654,1291195.6
1235.9436,1243.179,1183.4073,1162.5444,1102.2654,1296819.9
1235.9436,1243.179,1183.4073,1162.5444,1102.2654,1296819.9
1235.9436,1251.9462,1183.4073,1162.5444,1102.2654,1291195.6
1235.9436,1243.179,1183.4073,1162.5444,1102.2654,1279946.0
1235.9436,1243.179,1183.4073,1162.5444,1102.2654,1274320.9
1235.9436,1243.179,1175.1193,1162.5444,1102.2654,1279946.0
1235.9436,1243.179,1175.1193,1162.5444,1102.2654,1285570.5
1235.9436,1243.179,1175.1193,1162.5444,1102.2654,1296819.9
1235.9436,1243.179,1166.8324,1162.5444,1102.2654,1296819.9
1235.9436,1243.179,1166.8324,1162.5444,1102.2654,1291195.6
1235.9436,1243.179,1166.8324,1162.5444,1102.2654,1291195.6
1235.9436,1251.9462,1166.8324,1162.5444,1102.2654,1291195.6
1235.9436,1243.179,1166.8324,1162.5444,1102.2654,1296819.9
1235.9436,1243.179,1166.8324,1162.5444,1102.2654,1296819.9
1235.9436,1251.9462,1175.1193,1162.5444,1102.2654,1291195.6
1235.9436,1243.179,1175.1193,1170.725,1094.5845,1285570.5
1235.9436,1243.179,1183.4073,1170.725,1094.5845,1279946.0
1235.9436,1251.9462,1183.4073,1162.5444,1094.5845,1279946.0
1235.9436,1243.179,1191.6942,1162.5444,1094.5845,1291195.6
1235.9436,1243.179,1191.6942,1162.5444,1094.5845,1296819.9
1235.9436,1243.179,1191.6942,1170.725,1094.5845,1296819.9
1235.9436,1243.179,1183.4073,1162.5444,1102.2654,1296819.9
1232.4647,1240.848,1185.6273,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1185.6273,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1185.6273,1161.4572,1104.3229,1298717.0
1232.4647,1240.848,1185.6273,1161.4572,1104.3229,1298717.0
1232.4647,1240.848,1185.6273,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1177.3231,1161.4572,1104.3229,1287440.0
1232.4647,1240.848,1177.3231,1161.4572,1104.3229,1281801.9
1232.4647,1240.848,1177.3231,1161.4572,1104.3229,1281801.9
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1287440.0
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1298717.0
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1177.3231,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1185.6273,1161.4572,1096.627,1281801.9
1232.4647,1240.848,1185.6273,1161.4572,1096.627,1276162.9
1232.4647,1240.848,1185.6273,1161.4572,1096.627,1281801.9
1232.4647,1240.848,1193.9304,1161.4572,1096.627,1287440.0
1232.4647,1240.848,1193.9304,1161.4572,1096.627,1293078.9
1232.4647,1240.848,1185.6273,1161.4572,1096.627,1293078.9
1232.4647,1240.848,1185.6273,1169.6298,1104.3229,1293078.9
1232.4647,1240.848,1185.6273,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1185.6273,1169.6298,1104.3229,1293078.9
1232.4647,1240.848,1185.6273,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1185.6273,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1177.3231,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1177.3231,1161.4572,1104.3229,1281801.9
1232.4647,1240.848,1177.3231,1161.4572,1104.3229,1276162.9
1232.4647,1240.848,1177.3231,1161.4572,1104.3229,1281801.9
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1160.716,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1298717.0
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1177.3231,1161.4572,1096.627,1293078.9
1232.4647,1240.848,1177.3231,1161.4572,1096.627,1287440.0
1232.4647,1240.848,1185.6273,1161.4572,1096.627,1281801.9
1232.4647,1240.848,1185.6273,1161.4572,1096.627,1281801.9
1232.4647,1240.848,1185.6273,1161.4572,1096.627,1287440.0
1232.4647,1240.848,1185.6273,1161.4572,1096.627,1293078.9
1232.4647,1240.848,1185.6273,1161.4572,1096.627,1298717.0
1232.4647,1240.848,1185.6273,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1193.9304,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1185.6273,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1185.6273,1161.4572,1104.3229,1298717.0
1232.4647,1240.848,1185.6273,1161.4572,1104.3229,1298717.0
1232.4647,1240.848,1177.3231,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1177.3231,1161.4572,1104.3229,1287440.0
1232.4647,1240.848,1177.3231,1161.4572,1104.3229,1281801.9
1232.4647,1240.848,1177.3231,1161.4572,1104.3229,1281801.9
1232.4647,1240.848,1177.3231,1161.4572,1104.3229,1287440.0
1232.4647,1240.848,1177.3231,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1298717.0
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1293078.9
1232.4647,1240.848,1169.0201,1161.4572,1104.3229,1298717.0
1228.9961,1237.3585,1173.46,1158.1979,1107.1573,1295344.6
1228.9961,1237.3585,1165.1853,1158.1979,1107.1573,1289689.1
1228.9961,1237.3585,1173.46,1158.1979,1107.1573,1284034.5
1228.9961,1237.3585,1181.7357,1158.1979,1107.1573,1284034.5
1228.9961,1237.3585,1181.7357,1158.1979,1099.4408,1289689.1
1228.9961,1237.3585,1181.7357,1158.1979,1107.1573,1295344.6
1228.9961,1237.3585,1181.7357,1158.1979,1107.1573,1295344.6
1228.9961,1237.3585,1181.7357,1158.1979,1107.1573,1295344.6
1228.9961,1237.3585,1181.7357,1158.1979,1107.1573,1295344.6
1228.9961,1237.3585,1181.7357,1158.1979,1107.1573,1295344.6
1228.9961,1237.3585,1181.7357,1158.1979,1107.1573,1295344.6
