Open,High,Low,Close,Adj Close,Volume
277.84,297.2,305.16,274.6,291.65,9392278.0
215.85,234.6,238.31,212.04,233.3,14688413.0
194.23,209.95,206.31,191.01,209.98,15727201.0
201.06,211.94,204.26,198.28,211.85,12729147.0
218.49,224.96,216.97,215.45,223.76,10087142.0
238.35,241.98,234.97,235.8,239.27,8403427.0
264.89,266.23,259.66,263.37,262.03,6917423.5
306.25,304.58,297.13,305.6,299.09,5406193.5
384.99,376.18,366.06,383.35,370.63,3800569.0
497.0,480.53,467.64,492.97,475.62,2736395.0
616.48,595.73,583.16,609.62,591.96,2189987.2
678.47,663.79,652.82,671.72,657.67,2050103.5
666.15,662.74,653.78,661.23,652.14,2169360.8
603.08,611.37,606.13,599.82,597.12,2535183.5
523.71,540.09,539.68,521.05,525.85,3181651.5
426.87,450.77,454.89,425.3,438.22,4496695.5
333.53,360.07,367.19,332.24,352.29,6995161.5
293.95,316.56,318.5,293.51,313.82,8245430.0
291.94,309.76,303.96,293.05,308.86,7493466.0
318.15,329.28,318.91,319.99,329.04,5972398.5
377.26,379.76,366.21,379.1,380.17,4345261.0
480.53,471.83,455.46,480.34,473.68,3018949.0
605.4,589.18,572.56,602.25,591.22,2283227.5
721.09,702.88,689.03,714.72,704.14,1928645.6
346.7,355.94,342.07,354.0,342.51,4868912.0
435.1,431.64,419.13,436.1,425.06,2565404.5
536.17,517.0,505.65,537.95,524.1,2420847.2
599.87,580.85,572.64,595.65,582.69,2327012.0
629.89,617.83,611.07,622.85,614.14,2274066.2
586.66,589.55,583.72,581.98,578.14,2571256.5
463.29,484.26,486.5,461.19,467.32,3823928.0
322.52,350.54,364.11,318.63,339.31,7717042.0
221.64,248.62,259.05,216.5,245.19,15797413.0
172.51,196.3,195.41,167.05,194.87,22663578.0
152.16,171.8,163.84,146.24,170.06,25106810.0
144.59,160.18,149.77,138.09,157.87,24952148.0
139.26,152.02,141.4,131.96,148.76,25375724.0
133.35,144.41,133.91,125.52,139.99,26807290.0
129.59,139.27,128.68,121.71,133.89,27231688.0
130.04,138.05,127.72,122.21,132.06,25509442.0
136.12,141.99,132.73,128.13,135.42,21667992.0
143.15,147.39,139.84,134.63,139.85,18839342.0
148.99,152.28,146.32,140.35,143.79,17137704.0
157.58,159.79,155.13,149.16,150.37,14978528.0
162.93,164.95,161.41,154.84,154.87,14119186.0
160.44,163.11,160.12,152.94,153.28,15115264.0
150.85,154.42,151.01,143.84,145.64,17890926.0
140.99,144.89,140.11,134.34,137.23,20856492.0
133.6,137.39,131.09,127.19,130.49,23077742.0
130.56,133.71,126.37,124.35,127.21,23459348.0
131.56,133.72,126.17,125.39,127.3,22199920.0
134.39,135.64,128.55,128.08,129.0,20660534.0
137.12,137.8,131.39,130.7,130.81,19590802.0
139.01,139.43,133.59,132.61,132.12,19010400.0
355.72,364.48,350.43,362.99,350.57,4706275.5
460.68,454.82,441.37,461.31,448.91,2388070.5
591.32,566.86,554.55,592.2,576.56,2156680.5
679.19,654.96,645.77,673.32,659.28,2016225.2
715.95,700.89,693.23,708.06,698.54,1966522.5
691.44,688.91,681.44,685.36,679.74,2096303.2
633.81,641.27,636.25,629.34,628.43,2387455.0
574.78,587.56,585.2,570.88,575.08,2774447.2
495.88,516.19,516.02,493.91,503.48,3494272.8
378.57,407.39,413.48,377.96,395.86,5613927.5
262.39,292.11,302.63,259.93,287.18,11435831.0
191.4,217.95,221.23,187.3,216.99,19797416.0
161.63,184.03,178.29,156.87,183.15,23723020.0
156.09,173.48,163.52,151.17,172.28,21820194.0
167.67,179.64,169.29,162.48,177.86,16590438.0
198.19,204.22,195.41,192.24,200.55,10861597.0
255.4,254.49,247.01,248.47,247.67,6539482.0
319.35,315.29,307.57,314.19,304.92,4637821.5
364.04,361.57,354.26,362.66,348.8,4050644.5
392.25,391.16,385.12,392.25,378.65,3882424.0
429.7,426.18,419.67,428.4,416.33,3545946.0
486.12,478.2,469.36,482.8,471.52,3044728.8
547.46,536.91,526.32,542.84,532.2,2649294.5
599.03,588.54,577.8,593.79,584.53,2415230.2
648.83,637.96,627.66,642.48,635.14,2230323.0
694.96,684.7,674.32,688.05,682.49,2082299.4
741.84,731.89,721.32,734.68,730.41,1951130.9
774.74,767.6,756.55,768.37,765.05,1873696.8
794.01,789.83,778.68,788.62,785.99,1835098.5
820.57,816.33,805.3,815.32,813.26,1781106.8
318.52,329.19,315.92,325.67,317.49,5474375.5
388.38,386.58,376.64,388.56,380.33,2981581.8
503.77,482.37,471.55,503.79,490.74,2569890.5
655.55,621.87,612.34,647.45,631.43,2041765.6
829.87,796.42,788.09,817.31,805.12,1663601.0
957.61,937.5,926.99,947.72,940.98,1542805.5
1023.6,1017.38,1003.02,1018.22,1015.2,1529958.5
1052.43,1055.4,1037.97,1051.0,1049.48,1535158.5
1057.19,1065.78,1046.76,1058.78,1057.37,1536271.4
1038.36,1050.68,1031.61,1042.74,1040.3,1531257.9
988.86,1004.54,987.02,996.01,991.63,1541856.1
897.43,918.3,903.98,906.22,900.65,1629108.5
784.95,810.15,801.23,791.56,789.08,1855593.6
701.22,723.99,720.22,702.69,706.18,2149627.8
644.42,664.32,661.13,642.96,650.71,2419245.0
628.78,641.93,636.45,626.07,634.17,2489540.8
655.62,659.96,650.58,652.05,657.73,2324816.0
686.55,687.49,675.28,683.38,686.14,2172269.8
691.98,695.09,682.64,690.0,691.06,2148997.2
664.58,672.86,662.06,663.77,665.14,2269215.8
585.89,604.63,597.62,586.97,591.66,2713245.0
462.18,491.7,493.61,463.82,476.73,4000424.8
350.3,381.49,390.91,350.16,372.35,6635058.5
276.06,305.04,311.18,275.53,301.54,9907524.0
240.15,265.06,263.73,240.01,264.12,11586830.0
226.89,247.0,240.94,226.8,246.78,11573678.0
241.6,255.47,246.61,241.85,255.22,9267780.0
290.2,296.12,284.86,290.44,295.11,6202136.5
366.25,364.3,350.63,366.5,362.04,4178451.0
452.47,445.45,430.61,453.29,441.74,3147309.5
300.91,312.38,299.57,307.79,301.96,5949374.5
318.07,322.39,316.81,318.53,316.18,4073111.2
316.97,314.74,314.28,317.1,317.81,5331505.5
276.12,279.34,283.52,274.42,279.75,7896565.0
221.86,230.69,234.78,218.56,230.49,12441292.0
178.81,188.83,188.77,174.27,189.45,18591086.0
153.26,162.79,157.83,148.08,163.19,23518000.0
140.0,148.27,140.05,134.37,147.86,26035768.0
132.01,139.08,129.33,125.88,137.62,27670776.0
126.2,132.42,121.95,119.69,129.82,29131830.0
121.99,127.59,116.69,115.3,123.91,30147078.0
119.86,124.76,113.71,113.13,120.25,30065656.0
120.01,124.01,113.23,113.22,118.91,28724922.0
122.57,125.47,115.42,115.63,119.86,26266478.0
127.97,129.56,120.73,120.78,123.35,22902416.0
137.63,137.61,130.5,130.08,130.47,18741308.0
151.89,150.22,145.26,143.91,141.59,14768677.0
169.48,166.59,163.76,161.35,156.06,11763811.0
180.84,178.57,177.23,173.44,166.72,10792191.0
190.77,188.85,188.22,184.43,176.64,10127943.0
197.55,196.29,195.74,192.25,184.36,9852754.0
191.7,192.17,191.63,187.26,181.68,11113672.0
175.31,177.32,176.27,171.01,169.32,14131474.0
159.1,161.69,158.91,154.62,155.96,17574860.0
153.2,154.99,150.14,148.88,150.52,18199974.0
154.7,155.16,149.49,150.33,151.05,16958860.0
162.44,161.25,155.88,157.96,156.85,14739215.0
176.7,173.77,169.3,172.22,168.41,12107299.0
201.15,196.1,192.59,196.83,189.06,9269996.0
260.57,249.46,245.91,255.33,239.79,5732528.5
345.2,354.52,340.69,352.5,341.18,4898099.0
428.27,425.61,413.36,429.46,418.81,2619112.2
495.7,482.53,472.36,498.85,486.8,2688585.2
503.68,496.07,491.13,502.32,493.11,2966299.0
490.28,489.89,487.85,486.21,482.83,3228426.2
447.0,455.07,453.96,443.85,445.8,3822645.5
400.18,412.18,412.72,398.04,404.53,4659240.0
370.68,383.06,382.19,369.64,378.29,5239812.5
366.67,376.78,372.02,366.79,374.32,5146381.5
403.48,406.88,397.11,403.75,406.83,4217794.5
491.09,483.55,468.93,489.41,486.33,3063820.2
607.06,591.17,574.87,602.9,595.09,2324139.8
724.31,705.45,691.22,717.54,708.87,1934842.9
800.06,786.04,773.56,792.88,786.02,1783013.8
810.47,805.94,793.95,805.42,800.25,1783241.5
740.44,750.36,739.67,739.0,735.91,1977732.8
594.25,622.43,619.04,595.1,599.38,2668210.0
422.67,460.82,472.7,421.05,440.37,4818319.0
276.12,313.23,331.21,271.76,304.09,11074534.0
195.97,228.19,234.63,190.97,224.99,19815916.0
168.73,195.4,190.03,163.92,192.89,22013062.0
175.32,195.17,184.78,171.12,192.67,16811328.0
221.82,232.23,221.07,216.87,228.28,9142943.0
337.85,331.87,319.97,328.34,326.4,4230445.0
543.13,517.73,503.07,530.78,514.72,2293178.8
793.21,763.15,752.26,779.74,761.78,1660311.4
976.77,958.82,948.52,963.57,955.82,1524331.5
1052.13,1048.84,1033.6,1044.42,1042.64,1536105.0
1047.59,1055.38,1037.05,1047.37,1045.34,1535517.0
950.23,971.01,953.15,958.58,952.04,1566057.2
306.81,318.0,305.06,313.8,307.16,5782400.5
323.24,328.07,322.05,324.15,321.42,3970990.5
297.37,298.33,300.02,297.26,300.66,6132814.5
227.11,233.95,241.5,223.1,235.45,12291912.0
176.47,186.38,188.73,171.18,187.81,19876948.0
152.92,162.36,157.67,147.61,163.14,23629434.0
144.12,151.71,143.6,138.61,151.74,23987784.0
140.05,145.96,137.0,134.01,145.08,23831860.0
138.44,143.03,134.12,132.04,141.17,23264784.0
141.18,144.29,135.87,134.67,141.51,21138672.0
145.85,147.7,140.28,139.08,143.85,18989504.0
154.91,155.25,149.09,148.08,150.25,16103901.0
171.68,170.05,165.43,164.81,163.44,12577024.0
192.32,189.39,186.34,185.65,180.76,10014661.0
203.99,202.05,200.24,198.45,192.04,9353801.0
218.13,216.06,214.68,213.71,205.65,8521113.0
252.52,247.69,245.37,248.55,236.66,6555117.5
311.82,302.69,298.22,307.59,290.48,4689302.5
406.35,390.11,382.8,400.48,377.86,3291499.2
512.2,491.96,482.91,504.83,480.54,2570552.2
607.16,585.79,577.28,597.8,576.74,2220097.0
655.75,640.0,632.12,646.61,631.23,2128113.2
677.14,666.36,659.17,668.47,658.42,2116717.0
701.09,691.96,684.57,692.53,686.38,2068771.2
737.99,728.63,719.94,729.67,725.66,1967698.1
773.85,765.87,755.71,766.55,763.49,1877604.6
795.25,790.48,779.49,789.41,786.85,1832005.6
762.98,767.73,756.45,759.99,758.21,1920371.2
632.27,656.98,649.62,633.42,636.01,2437963.2
459.48,496.95,504.74,459.36,475.04,4126343.2
295.71,307.38,294.73,302.47,297.39,6109377.5
317.36,320.75,315.31,317.37,314.97,4079960.8
316.55,314.26,313.5,316.81,317.27,5311700.0
306.73,305.68,307.46,305.41,306.7,6294968.5
315.81,315.89,314.13,314.35,314.96,5886116.0
346.46,344.35,337.97,345.21,342.4,4912181.0
406.3,398.77,388.82,404.62,397.04,3797884.8
488.27,475.45,462.99,485.38,473.93,2953927.0
573.04,557.73,544.95,568.59,555.93,2459228.2
626.1,614.27,602.67,621.23,610.3,2274760.5
600.9,601.95,592.65,598.47,591.69,2476439.2
547.61,556.59,552.3,545.54,544.85,2904604.2
491.98,505.84,504.56,490.13,495.49,3469132.5
456.01,470.34,468.6,454.73,463.23,3895185.0
448.27,459.89,454.67,447.91,456.03,3909147.0
465.96,473.17,463.87,466.31,471.64,3583231.2
497.84,500.97,488.96,498.53,500.43,3197120.8
527.38,528.84,516.13,528.28,527.75,2941691.5
543.96,546.12,534.25,544.84,543.57,2842035.0
522.21,530.43,520.84,524.13,524.47,3060095.2
447.25,465.37,461.72,450.35,456.18,3992482.0
358.04,380.87,384.41,359.91,373.94,6011575.0
278.96,302.76,307.62,279.37,299.99,9473958.0
224.64,246.62,247.42,223.83,246.67,13507132.0
199.49,217.92,213.46,198.08,218.86,15230316.0
187.9,202.69,195.62,185.7,203.42,15548925.0
178.45,190.43,183.09,175.19,190.55,16303716.0
169.9,179.91,172.74,165.87,179.29,17300680.0
160.09,168.92,161.82,155.34,167.49,19000128.0
152.94,160.56,153.12,147.8,158.46,20103344.0
313.6,324.47,311.36,320.69,313.15,5601105.5
355.45,357.44,349.3,356.31,350.65,3405146.0
384.6,378.21,373.23,386.55,381.1,3841100.2
376.26,374.0,373.47,375.97,372.46,4533437.0
344.34,349.65,350.89,343.09,344.95,5496990.5
300.53,310.17,311.84,299.18,305.96,7144832.0
249.68,261.87,263.57,248.01,259.76,10176885.0
203.31,216.11,216.05,200.45,216.03,14913859.0
168.0,180.29,176.79,163.66,180.83,20801506.0
147.25,158.2,151.01,141.99,158.15,25141744.0
136.26,145.58,136.0,130.47,144.57,27263656.0
131.59,139.17,128.59,125.49,137.29,27325556.0
132.37,138.0,127.53,126.09,135.46,25181558.0
136.24,140.04,130.54,129.56,136.68,22445402.0
140.17,142.74,134.53,133.09,138.35,20507092.0
142.28,144.29,137.19,135.04,138.94,19640348.0
143.94,145.57,139.21,136.8,139.5,18939256.0
150.41,150.98,145.33,143.51,144.23,16697620.0
166.63,165.11,160.72,159.72,157.13,12928332.0
201.37,196.17,193.49,193.93,185.66,8612613.0
261.18,251.27,249.31,252.98,236.97,5480759.5
345.78,331.35,327.98,337.68,313.68,3743909.0
433.51,417.49,412.5,426.33,398.66,2974749.5
507.49,491.16,485.94,499.63,474.41,2636532.5
550.78,537.32,532.22,542.4,523.23,2541089.5
533.56,530.46,526.4,527.38,515.81,2802844.2
465.82,474.54,474.74,461.78,459.59,3602684.2
386.02,401.62,406.57,382.67,390.19,5097220.5
327.64,344.7,349.07,325.11,338.36,6760249.5
312.47,326.43,324.75,311.46,323.87,6864588.0
307.41,318.58,305.61,314.41,307.68,5763997.0
366.08,365.32,356.75,365.98,359.31,3245807.0
451.57,435.62,426.46,452.34,441.76,2965545.0
540.3,518.67,510.3,536.25,522.43,2573726.2
637.38,614.53,605.88,628.54,616.13,2170684.8
722.22,701.42,692.02,712.08,701.75,1934526.2
767.69,753.69,743.95,759.18,751.29,1852802.4
787.37,779.15,769.43,780.52,774.86,1830441.9
792.83,789.0,779.19,787.28,783.49,1832448.1
795.91,794.33,784.36,791.07,788.66,1834333.5
782.97,785.26,774.9,779.22,777.85,1871591.9
732.16,742.17,732.33,730.28,730.36,2022616.8
648.05,666.71,660.12,647.52,651.05,2371795.0
574.36,595.22,592.99,573.27,581.46,2835478.5
548.71,564.31,561.3,546.67,556.64,3015950.5
582.87,588.01,579.29,579.78,587.01,2699731.0
660.2,654.7,641.29,655.71,658.16,2247544.2
750.3,739.29,725.03,744.66,743.56,1929480.5
813.88,805.05,791.42,808.36,806.05,1783215.6
834.08,831.14,818.05,829.88,827.41,1750098.4
825.64,827.52,815.34,822.77,820.55,1771517.5
827.45,828.72,817.68,824.3,822.74,1771871.2
838.21,838.65,827.42,834.64,833.69,1752507.4
854.98,854.71,842.97,851.31,850.43,1721325.6
858.06,859.9,847.59,855.16,854.13,1715333.0
823.06,830.9,818.64,821.95,820.8,1782691.2
711.14,733.68,723.81,712.96,714.02,2097582.0
540.97,578.76,580.23,542.76,553.69,3128571.5
393.55,432.6,447.2,391.54,415.81,5565010.5
305.96,340.63,351.99,303.73,333.05,8572546.0
337.0,346.74,333.09,344.29,333.89,5061258.5
398.13,398.56,387.69,399.82,391.09,2891728.8
407.61,404.36,398.71,411.55,405.03,3591660.8
310.3,320.6,328.24,309.26,315.45,6983790.0
210.45,225.74,236.62,204.63,224.25,16241245.0
159.91,174.92,175.08,153.57,174.89,25415780.0
141.39,154.28,146.53,135.27,153.61,27871998.0
134.97,145.14,134.7,128.49,143.74,27523000.0
131.97,140.06,129.28,124.94,137.74,27062732.0
132.86,139.08,128.73,125.63,135.93,25090150.0
138.03,142.3,133.02,130.54,138.25,21781924.0
142.68,145.72,137.92,134.73,140.52,19741748.0
147.64,149.76,143.27,139.66,143.52,17986356.0
151.43,153.11,147.68,143.56,145.98,16911978.0
156.74,157.81,153.19,149.18,150.0,15534680.0
165.57,165.75,161.95,158.36,157.2,13653606.0
171.16,171.34,168.36,164.37,162.27,12938862.0
178.66,178.38,175.9,172.51,169.08,11964472.0
201.18,198.59,196.32,195.48,188.42,9282815.0
242.29,236.44,234.08,236.61,224.28,6579728.0
297.78,289.14,285.85,292.67,274.74,4836826.0
345.71,337.81,333.66,342.57,321.94,4125455.0
358.31,355.47,352.35,357.34,339.66,4288854.0
308.49,314.97,316.35,308.57,301.41,6168726.5
236.85,247.35,252.53,234.56,240.36,11116486.0
191.43,201.72,202.8,187.94,199.66,16460375.0
171.18,179.93,175.51,167.51,179.51,18507052.0
165.93,172.15,165.18,161.92,171.99,17830406.0
172.5,175.66,168.29,168.28,175.08,15150277.0
186.02,186.54,180.03,181.58,184.73,12380428.0
293.87,305.64,293.02,300.6,295.76,6165201.5
313.45,316.96,311.79,313.35,311.3,4165779.5
326.28,322.08,320.38,326.38,325.68,4985355.5
302.67,303.33,305.24,301.82,303.39,6479074.0
276.94,281.87,283.51,275.44,280.33,7758823.5
247.51,254.9,254.77,245.99,253.46,9494793.0
218.53,226.71,225.37,216.62,226.22,11887635.0
198.03,205.8,202.62,195.68,205.97,13841076.0
180.08,187.43,182.86,176.93,187.64,16095514.0
167.74,174.15,168.38,163.95,174.14,17752428.0
163.28,168.25,161.54,159.22,167.76,17655478.0
171.09,173.53,166.59,167.09,172.3,14868943.0
188.97,188.62,182.46,184.85,185.91,11552271.0
211.81,209.52,204.51,207.92,204.81,9155840.0
237.17,233.95,229.7,234.22,227.23,7546366.5
252.66,250.84,247.26,251.23,242.66,7044884.0
253.34,253.84,251.26,253.04,245.69,7432415.5
241.95,244.51,242.71,241.91,237.75,8503101.0
216.94,221.63,220.33,216.31,217.02,10922083.0
187.49,193.24,191.35,185.52,190.95,14881812.0
169.16,174.42,170.17,166.4,173.48,17613146.0
160.86,164.94,158.74,157.63,164.34,18304752.0
161.9,164.06,157.14,158.4,163.26,16892490.0
163.27,164.34,157.86,159.29,162.83,16114748.0
159.66,160.76,154.93,155.29,158.57,16918662.0
153.35,154.78,149.02,148.73,152.17,18428106.0
149.93,151.13,144.96,145.3,148.24,18859776.0
150.11,150.64,144.3,145.42,147.41,18202120.0
151.91,151.77,145.71,147.09,148.08,17350918.0
151.23,151.05,145.41,146.24,146.92,17512968.0
310.64,321.66,308.61,317.69,310.53,5677526.0
343.37,346.42,339.04,344.27,339.64,3594827.0
334.22,333.38,332.13,335.77,335.05,4921522.0
267.95,274.31,281.16,265.72,273.68,8805470.0
201.68,212.7,218.35,197.01,212.98,15888780.0
161.75,173.1,171.52,156.29,173.77,22948008.0
140.99,151.29,144.16,135.06,151.07,27434460.0
131.65,140.3,130.33,125.47,139.08,28881488.0
129.31,136.07,125.24,122.97,134.1,27714502.0
131.85,136.62,126.25,125.25,133.96,24821382.0
137.31,140.25,131.14,130.26,136.66,21612518.0
144.87,146.27,138.76,137.46,141.5,18578800.0
149.99,150.83,144.84,142.39,144.84,17157496.0
149.93,151.11,146.04,142.52,144.39,17436214.0
148.29,149.74,144.85,141.27,142.77,17930352.0
151.36,152.17,147.27,144.77,145.02,16733696.0
156.58,156.69,152.23,150.14,149.18,15328255.0
159.53,159.51,155.64,153.28,151.77,14869463.0
156.78,157.36,153.75,150.81,149.84,15859151.0
147.68,149.27,145.2,141.83,142.49,18631258.0
139.79,141.71,136.41,134.11,135.68,20972344.0
137.05,138.5,132.13,131.59,132.9,21186756.0
141.13,141.26,134.77,135.76,135.68,18944794.0
148.29,147.21,141.52,142.7,141.13,16591789.0
157.63,155.55,151.01,152.01,148.68,14448961.0
166.09,163.72,160.24,160.67,156.01,13119310.0
173.65,171.28,168.55,168.67,163.01,12221394.0
180.12,177.93,175.62,175.66,169.42,11618766.0
181.11,179.73,177.64,177.13,171.52,11914158.0
170.7,170.98,168.84,166.82,163.98,14202127.0
348.64,357.78,343.86,355.93,344.23,4832232.0
432.53,429.88,417.38,433.88,422.99,2586536.5
529.5,511.06,500.02,531.35,517.88,2462728.0
573.34,558.15,550.43,570.22,558.12,2469615.8
564.95,560.89,555.88,560.07,553.44,2634004.2
508.4,516.27,514.25,504.54,504.33,3176507.0
404.45,424.29,428.99,401.99,411.49,4787423.0
287.26,312.12,323.02,283.77,304.9,9345523.0
209.65,233.12,239.06,205.15,231.35,16588915.0
174.74,195.11,191.89,170.12,194.52,20648480.0
159.32,175.86,167.95,154.06,175.01,21907334.0
149.86,163.21,153.99,143.66,161.64,22992524.0
141.74,153.02,143.46,134.84,150.42,24592000.0
134.81,144.71,134.82,127.54,141.0,26222546.0
129.96,138.68,128.45,122.56,134.02,27150184.0
127.68,135.19,124.87,120.23,129.81,26942388.0
127.29,133.61,123.6,119.73,127.62,26025808.0
130.35,135.22,125.94,122.74,128.73,23550640.0
134.0,137.74,129.59,126.09,130.57,21561620.0
134.77,138.12,130.92,126.71,130.35,21264704.0
132.14,135.62,128.72,124.2,127.54,22406196.0
130.39,133.71,126.63,122.81,125.56,22790446.0
135.58,137.62,130.82,128.31,129.29,19894784.0
158.29,156.79,151.94,150.52,146.97,13120618.0
211.35,203.62,202.12,200.94,189.39,7124585.5
309.38,293.1,292.4,295.94,272.85,3927328.8
444.24,421.1,418.17,430.55,397.44,2628780.8
579.45,553.01,549.66,565.19,532.18,2133021.5
673.91,649.08,645.71,659.09,634.13,1961279.2
731.24,710.44,706.03,717.47,700.82,1889107.2
328.37,338.56,325.06,335.61,326.2,5243302.0
377.4,379.23,369.54,379.02,371.74,3119442.5
418.35,410.05,403.53,420.76,413.18,3401809.0
411.14,408.17,406.45,410.85,405.74,3974765.0
385.64,389.63,390.07,383.75,384.02,4607999.5
373.24,378.37,377.01,371.18,373.68,4886416.5
359.02,366.06,362.6,358.4,361.87,5182361.5
332.36,341.96,338.82,332.99,338.21,5943470.0
298.79,310.18,308.18,299.78,307.63,7211067.0
271.03,282.61,280.25,271.93,281.53,8463314.0
255.71,266.13,262.04,256.61,265.99,9029642.0
257.95,265.76,259.54,259.08,265.9,8394922.0
271.39,276.59,268.95,272.88,276.2,7349145.0
276.13,281.19,273.99,278.28,279.65,7119520.5
272.3,277.84,272.1,274.78,275.87,7416058.0
269.04,274.52,269.27,271.5,272.67,7602666.0
255.98,262.62,257.97,258.25,260.78,8396949.0
251.52,257.11,252.24,253.48,255.96,8560493.0
277.73,279.13,271.67,279.67,278.29,6798963.0
350.8,343.73,332.15,351.18,342.78,4432495.5
462.69,446.94,431.83,460.72,445.44,2984546.0
562.32,545.91,531.23,559.69,542.02,2422872.2
572.27,567.84,556.58,571.67,557.66,2510634.2
455.97,473.18,471.44,457.96,455.66,3751277.8
293.57,320.05,334.28,290.88,309.15,9201118.0
188.15,212.78,222.15,182.39,210.62,22181000.0
145.44,167.29,162.77,139.0,165.32,31146606.0
131.43,149.35,137.85,124.78,146.4,32506280.0
128.11,142.22,129.01,121.14,138.82,30698804.0
131.11,141.8,129.2,123.75,138.09,26772294.0
328.19,338.39,324.9,335.43,326.05,5247136.0
359.54,363.85,355.14,361.7,355.92,3359756.2
363.27,360.8,358.26,365.3,362.52,4311461.5
320.45,324.06,328.14,319.4,322.43,6206368.0
267.78,277.33,282.32,265.21,275.12,8915330.0
234.67,244.69,245.73,232.05,243.96,10985923.0
212.88,222.35,219.87,210.41,222.33,12463570.0
195.96,204.43,200.3,193.06,204.6,13974555.0
185.21,192.39,187.22,181.93,192.41,14883977.0
185.27,190.46,184.42,182.0,189.98,13943267.0
197.31,199.84,193.58,194.16,198.35,11570450.0
209.3,210.53,205.0,206.35,207.58,10149313.0
209.17,211.21,207.04,206.73,207.3,10434913.0
208.3,210.47,206.87,206.29,206.46,10639998.0
213.93,215.36,211.34,212.33,211.25,9966072.0
221.88,222.7,218.4,220.65,218.24,9243315.0
216.94,219.01,215.46,216.0,214.5,9941613.0
205.83,208.73,205.76,204.74,205.06,11302089.0
196.82,199.79,196.3,195.47,196.98,12286872.0
184.77,188.09,184.12,182.83,185.88,13896966.0
168.2,172.03,167.61,165.3,170.41,16922640.0
158.35,161.67,155.97,155.01,160.38,18516784.0
156.28,158.41,151.78,152.73,157.01,17995560.0
154.27,155.69,149.1,150.18,153.82,18018824.0
149.93,151.22,144.81,145.41,148.88,19014286.0
